LAMMPS data file via write_data, version 23 Jun 2022, timestep = 200

200 atoms
2 atom types
223 bonds
2 bond types

96.93373055879803 103.06626944120197 xlo xhi
96.93373055879803 103.06626944120197 ylo yhi
96.93373055879803 103.06626944120197 zlo zhi

Masses

1 1
2 1.5

Pair Coeffs # lj/cut

1 1 1
2 1 1

Bond Coeffs # harmonic

1 100 1.2
2 100 1.2

Atoms # full

9 5 1 0 98.71804681574397 97.7125096961458 97.77181920488643 -1 -2 3
10 5 1 0 97.66687587826507 98.18094900744514 98.01021368447965 -1 -2 3
59 30 1 0 98.26405670929171 97.45008679186653 98.75190093054302 2 -1 0
60 30 1 0 99.40497624905267 97.87272521015745 98.7435563616289 2 -1 0
62 31 1 0 96.99730974424608 98.7580692555573 98.67397777923144 1 -2 -2
68 34 1 0 98.36485058236974 99.60045519082092 98.15749167448297 0 -1 1
195 115 2 0 99.1209566445026 99.61403630163781 97.05362234148492 2 1 0
94 47 1 0 97.16414461253046 97.59721535845169 98.70124187332958 0 0 -1
115 58 1 0 99.54045685384811 98.68745891607367 97.33271831260474 0 0 -1
125 63 1 0 97.62361119584429 99.13737079787948 97.77830080802282 0 1 2
126 63 1 0 98.63341502436313 98.65860451173195 98.33300990771268 1 0 2
156 78 1 0 98.38989769327587 98.60940861321706 97.2691688098764 1 1 0
162 82 2 0 97.67894076209224 97.19380490854797 97.77730228019962 0 0 0
184 104 2 0 97.45560764950059 99.78763313830376 98.8765211960646 0 0 -2
186 106 2 0 99.40150867030009 99.45821443196557 98.08846409762002 -1 0 1
191 111 2 0 99.64106104278288 97.15205674854029 97.99663740360387 0 0 0
31 16 1 0 98.30980517460388 99.42188427417844 99.22481288163458 -2 1 -2
32 16 1 0 97.28508862958498 99.02778835368893 99.640753865707 -2 1 -2
175 95 2 0 99.9810914291156 98.04419470694786 99.71592808146747 0 2 0
71 36 1 0 99.06131635713112 98.63605786156185 99.39377145541881 0 0 0
72 36 1 0 98.12494648615557 98.6725854839164 100.05204287728716 0 0 0
74 37 1 0 99.69530003476497 99.60887161175634 99.62998232200218 0 0 -1
76 38 1 0 98.68138020687512 97.27119159527919 99.89720293498124 1 1 0
88 44 1 0 99.13568660681685 97.34885158330235 100.82916093190283 -2 1 1
93 47 1 0 97.99499547667148 98.44498237085186 99.0542592459112 0 0 -1
99 50 1 0 98.07596056428835 98.0014688802883 100.80403122764336 0 3 -2
107 54 1 0 99.1577922701115 98.35718961925096 100.42427580432594 -1 0 -1
117 59 1 0 98.96155595185627 99.39663990111062 100.28242455426775 -1 0 -2
147 74 1 0 97.79599069881006 99.76529815542952 100.14874530922745 0 1 1
172 92 2 0 97.14366851932627 99.12030914123898 100.71093576719714 0 -3 2
180 100 2 0 97.65072993264904 97.62166689480799 99.79309772399341 -1 1 1
145 73 1 0 97.57224812903576 97.03213240393958 100.84616900708458 -1 0 -1
2 1 1 0 99.45419086004094 97.7950177219585 103.00228835439151 -1 1 -1
199 119 2 0 97.91044768884959 98.17705054382785 101.85308758478313 -2 -1 0
24 12 1 0 98.88397211407846 99.61585972572936 101.862199786915 -1 0 0
44 22 1 0 99.42033862426892 99.01636404596744 101.24472227090196 -1 -1 0
78 39 1 0 97.79407166367207 99.65671310539781 101.7936643340855 1 1 1
100 50 1 0 98.3907310399752 97.1361142975447 101.53332063579111 0 3 -2
108 54 1 0 98.94178245333832 98.10775326715303 101.52850382474686 -1 0 -1
116 58 1 0 98.83800900355867 98.82948704203132 102.51011098420113 0 0 -2
118 59 1 0 98.15330509559486 99.01293553490393 101.06734108013167 -1 0 -2
198 118 2 0 98.19537573175991 99.88830248200921 102.86570914676187 1 0 0
132 66 1 0 97.72679941604751 98.94554989921397 102.5777969090738 0 -1 -2
135 68 1 0 97.01523663688275 97.85591129751162 101.1533079587698 3 0 -2
188 108 2 0 99.37597746111328 97.12497368203005 101.97800294219583 -1 2 -1
146 73 1 0 97.45218630232415 97.08312182179927 102.10241779750582 0 -1 -1
149 75 1 0 98.5889400545119 97.69948002288344 102.45657384924588 0 2 -2
155 78 1 0 97.52411956877084 97.90933916704923 102.85449914626031 1 1 -1
164 84 2 0 99.87392483306176 99.12523682560135 102.32246373887116 1 -1 1
128 64 1 0 99.9904185797343 98.09237599263741 101.98969942174104 0 0 1
138 69 1 0 97.03812964314557 99.9244327116267 102.90497443239056 0 0 0
190 110 2 0 97.31435927979706 102.71648615656763 98.84876685800155 0 1 -2
5 3 1 0 97.74232441450063 102.29002192347275 97.20787356838832 0 -2 0
7 4 1 0 99.74981311967751 100.80545512342715 97.24873671843378 -2 -2 1
17 9 1 0 97.1330199642117 100.78261165427034 98.51595374120708 -1 0 -1
18 9 1 0 98.2525890773911 100.93104683825055 98.1935241083951 0 -1 -1
20 10 1 0 98.87728103522397 101.75716356570985 98.47563592119553 1 0 0
193 113 2 0 98.72505883620099 102.08438871850383 97.33804720852216 -2 0 1
41 21 1 0 99.41547208472021 102.67595707820459 98.82086845355745 -1 0 0
42 21 1 0 98.58521421044938 102.8100626678249 98.0761024421009 -1 0 0
