ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7026389991543809e+01 1.0297361000845619e+02
9.7026389991543809e+01 1.0297361000845619e+02
9.7026389991543809e+01 1.0297361000845619e+02
ITEM: ATOMS id mol type x y z
1 1 1 97.2651 98.9954 101.692
2 1 1 102.626 100.042 102.056
3 2 1 102.889 99.1702 102.673
4 2 1 97.685 99.9769 102.073
5 3 1 99.2643 100.447 97.9871
6 3 1 99.6969 99.5538 97.2476
7 4 1 98.7339 99.7412 102.858
8 4 1 99.478 100.639 102.844
9 5 1 100.275 98.9597 102.499
10 5 1 99.6021 99.8918 102.064
11 6 1 99.2774 102.697 102.111
12 6 1 98.5547 102.335 97.0913
13 7 1 102.943 97.3592 97.8608
14 7 1 98.1175 97.4412 97.5359
15 8 1 101.698 100.131 101.523
16 8 1 101.094 100.624 100.639
17 9 1 101.607 99.7328 102.513
18 9 1 102.103 100.839 102.561
19 10 1 97.1356 100.691 101.286
20 10 1 102.189 100.523 100.56
21 11 1 97.1802 102.951 99.4895
22 11 1 97.7785 97.3491 98.5779
23 12 1 97.5651 98.0003 102.006
24 12 1 97.9843 99.016 102.446
25 13 1 98.2601 102.363 101.856
26 13 1 97.951 101.17 101.74
27 14 1 99.2702 102.631 101.005
28 14 1 99.6381 102.131 99.9812
29 15 1 97.9895 101.402 99.1317
30 15 1 98.4557 102.026 98.1999
31 16 1 101.27 102.619 101.435
32 16 1 100.347 102.388 100.716
33 17 1 102.119 99.1162 101.716
34 17 1 102.479 98.2097 102.32
35 18 1 100.849 98.7783 98.735
36 18 1 101.297 99.0086 99.8323
37 19 1 97.5158 102.53 97.3406
38 19 1 97.6058 101.389 97.6227
39 20 1 102.097 98.8122 100.701
40 20 1 101.518 98.0263 100.087
41 21 1 99.824 97.4472 97.8834
42 21 1 99.6966 97.3376 99.1127
43 22 1 99.4133 98.23 98.6208
44 22 1 99.2652 98.3002 97.4258
45 23 1 98.1059 102.44 99.2128
46 23 1 99.2742 102.291 98.95
47 24 1 101.546 98.2101 101.629
48 24 1 101.375 98.7257 102.65
49 25 1 100.43 100.545 99.6871
50 25 1 100.017 100.595 100.726
51 26 1 102.429 102.516 100.158
52 26 1 101.917 97.4168 100.872
53 27 1 101.243 102.849 98.7332
54 27 1 101.789 102.263 97.8454
55 28 1 97.8811 97.1409 102.496
56 28 1 98.6569 97.5608 101.694
57 29 1 97.1486 101.15 98.5588
58 29 1 97.4528 102.278 98.3757
59 30 1 100.256 102.616 98.5545
60 30 1 99.4056 102.303 97.8591
61 31 1 97.1933 98.7371 100.309
62 31 1 102.739 97.6934 100.152
63 32 1 98.6281 101.718 101.126
64 32 1 98.9346 100.646 101.667
