ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7035216613121392e+01 1.0296478338687861e+02
9.7035216613121392e+01 1.0296478338687861e+02
9.7035216613121392e+01 1.0296478338687861e+02
ITEM: ATOMS id mol type x y z
1 1 1 97.4583 99.9772 101.046
2 1 1 97.5575 101.149 100.817
3 2 1 98.7725 101.747 97.126
4 2 1 97.8482 102.322 97.5325
5 3 1 99.5014 100.402 99.5305
6 3 1 99.1424 100.006 98.4606
7 4 1 98.2122 99.3601 101.913
8 4 1 98.8907 100.017 101.214
9 5 1 100.882 99.9535 97.0388
10 5 1 99.8148 100.38 102.609
11 6 1 98.0435 101.963 102.306
12 6 1 97.7033 97.1183 102.699
13 7 1 98.0917 98.0778 97.0699
14 7 1 98.9576 97.5741 102.402
15 8 1 102.573 100.644 101.131
16 8 1 101.67 101.437 100.836
17 9 1 100.583 102.033 102.741
18 9 1 100.738 97.2702 102.795
19 10 1 102.372 99.4196 99.6519
20 10 1 101.939 100.461 99.4767
21 11 1 97.5637 97.3559 97.8645
22 11 1 97.288 98.4647 98.1881
23 12 1 97.5036 98.9071 102.746
24 12 1 102.903 97.9376 97.1842
25 13 1 97.9814 100.89 102.782
26 13 1 98.0964 100.565 101.631
27 14 1 99.2188 97.0815 100.2
28 14 1 99.8674 97.4661 99.2283
29 15 1 97.5422 101.474 99.7507
30 15 1 102.463 101.916 99.1935
31 16 1 100.743 97.3629 101.443
32 16 1 101.049 102.12 101.323
33 17 1 98.2798 98.2854 101.826
34 17 1 98.1867 97.0753 101.742
35 18 1 101.553 97.7354 99.717
36 18 1 102.372 98.1032 98.9873
37 19 1 101.409 101.727 97.3304
38 19 1 101.395 100.777 102.512
39 20 1 100.805 97.9604 98.9635
40 20 1 100.889 97.5629 97.8614
41 21 1 98.957 98.7526 98.4192
42 21 1 98.9216 97.8188 99.0886
43 22 1 99.2828 97.2482 98.2329
44 22 1 99.1669 98.2289 97.5278
45 23 1 97.3762 101.92 98.4244
46 23 1 98.1654 102.854 98.6221
47 24 1 102.505 99.3259 102.526
48 24 1 101.573 99.7645 102.064
49 25 1 100.184 101.144 99.9002
50 25 1 100.487 100.763 100.957
51 26 1 98.3864 102.239 100.027
52 26 1 97.2609 102.257 100.433
53 27 1 98.6242 97.145 97.3582
54 27 1 99.5827 102.392 97.0465
55 28 1 97.4984 98.0868 100.938
56 28 1 98.0434 97.0442 100.689
57 29 1 102.8 102.752 97.3575
58 29 1 102.438 97.7296 98.0531
59 30 1 99.658 101.479 97.7053
60 30 1 99.7652 101.458 102.437
61 31 1 102.945 99.1684 100.53
62 31 1 101.776 98.9913 100.515
63 32 1 98.9821 99.5637 97.5273
64 32 1 100.011 99.4118 97.0825
65 33 1 100.937 98.1597 102.246
66 33 1 99.8656 98.4217 102.762
67 34 1 100.746 98.6134 97.4989
68 34 1 100.011 98.1486 98.2492
69 35 1 97.2503 101.12 102.013
70 35 1 97.0781 102.296 102.059
71 36 1 98.9004 100.761 97.4058
72 36 1 98.7807 101.149 102.167
73 37 1 99.779 101.665 101.363
74 37 1 98.8691 102.315 100.988
