ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7025353700264787e+01 1.0297464629973521e+02
9.7025353700264787e+01 1.0297464629973521e+02
9.7025353700264787e+01 1.0297464629973521e+02
ITEM: ATOMS id mol type x y z
1 1 1 97.2417 98.64 101.504
2 1 1 102.871 99.1322 100.498
3 2 1 102.074 98.538 100.149
4 2 1 97.2466 98.1164 100.362
5 3 1 99.3102 100.146 97.7668
6 3 1 99.412 100.161 102.555
7 4 1 97.8832 102.064 102.316
8 4 1 97.1673 101.981 97.3048
9 5 1 100.15 100.256 101.685
10 5 1 99.1164 100.662 101.451
11 6 1 102.487 97.7121 99.578
12 6 1 102.254 97.6022 100.776
13 7 1 99.2427 97.9927 102.182
14 7 1 99.5842 102.841 101.748
15 8 1 102.474 100.292 100.782
16 8 1 102.422 99.747 99.7144
17 9 1 101.955 100.934 102.327
18 9 1 101.334 101.998 102.557
19 10 1 97.9193 100.541 99.1012
20 10 1 102.727 100.38 98.8571
21 11 1 101.991 97.1726 98.7998
22 11 1 97.1408 97.558 98.5892
23 12 1 97.5118 97.1698 102.519
24 12 1 98.6366 102.871 102.222
25 13 1 102.812 101.689 102.32
26 13 1 102.673 102.716 101.727
27 14 1 100.069 102.351 100.84
28 14 1 99.692 102.507 99.7626
29 15 1 98.0844 102.704 98.4796
30 15 1 98.7614 101.89 97.9102
31 16 1 101.572 102.714 101.78
32 16 1 101.025 102.835 100.789
33 17 1 98.6809 98.5963 102.865
34 17 1 98.1579 97.8772 102.008
35 18 1 101.244 97.9315 100.471
36 18 1 101.467 97.9825 99.3071
37 19 1 101.515 100.911 98.0519
38 19 1 101.639 100.854 99.2246
39 20 1 101.143 98.0365 98.2651
40 20 1 100.869 97.1441 99.0637
41 21 1 98.6369 98.6867 97.9523
42 21 1 97.9449 97.7224 97.8789
43 22 1 97.496 99.5972 99.1692
44 22 1 98.4682 99.9102 99.8351
45 23 1 97.4987 97.2652 99.5295
