LAMMPS data file via write_data, version 23 Jun 2022, timestep = 200

200 atoms
2 atom types
192 bonds
2 bond types

96.86759707213258 103.13240292786756 xlo xhi
96.86759707213258 103.13240292786756 ylo yhi
96.86759707213258 103.13240292786756 zlo zhi

Masses

1 1
2 1.5

Pair Coeffs # lj/cut

1 1 1
2 1 1

Bond Coeffs # harmonic

1 100 1.2
2 100 1.2

Atoms # full

1 1 1 0 98.94947045913493 98.74772710199021 99.62260984880933 0 0 0
19 10 1 0 97.65440189968983 98.79902280027588 99.92868207542695 -1 0 0
20 10 1 0 97.62694772835574 97.92788609430966 99.20008990699887 -1 0 0
21 11 1 0 96.97820764363351 98.39978151361163 98.37018406154775 -1 -1 0
48 24 1 0 99.72133833721952 99.48695485618397 97.84641873107377 0 -2 0
60 30 1 0 98.09759723791393 96.97436217805556 99.78766707669006 -1 -3 2
63 32 1 0 97.09285523099793 97.3444258699116 98.21195234119179 -3 1 0
69 35 1 0 99.74652819030877 97.25888731688813 98.24639965795485 0 -1 0
70 35 1 0 99.66331117227583 97.41334097145729 97.06937806155443 0 -1 0
81 41 1 0 97.88141705830525 97.89127946014321 96.91808284139702 2 -1 -1
83 42 1 0 97.6991160379572 98.91616534433884 97.65720068605549 0 2 0
84 42 1 0 98.06486352948588 99.92624519906211 98.15348366007481 0 2 0
97 49 1 0 98.0064975109436 96.97654226044635 98.47201932255209 0 1 0
101 51 1 0 98.69098796614301 99.00146228036078 97.82070187552374 -1 0 1
102 51 1 0 98.85659335129687 98.35935065765898 98.69005241472078 -1 0 1
110 55 1 0 98.4194171418647 97.91946554083022 99.97727304466278 1 -1 1
137 69 1 0 98.72024900838282 99.68252633217666 98.87884339109598 0 1 1
145 73 1 0 98.9822057730774 97.76297997254649 97.76681425864244 1 2 2
146 73 1 0 99.80766862991533 98.39958008243458 98.09664041804771 1 2 2
162 82 2 0 97.93107716118803 98.90745654105086 98.7483622581096 -1 1 0
163 83 2 0 99.77284393433143 97.9948671860725 99.12902365980636 0 -1 1
166 86 2 0 99.78356864630136 99.01377348542556 99.05619335946459 1 0 1
167 87 2 0 97.9897718180513 98.07165848943177 98.10097290339107 1 2 0
177 97 2 0 98.78097417717022 97.41319028247798 98.97460250595344 -1 0 2
184 104 2 0 97.62493032939773 99.8201744177865 99.31442458297644 -1 1 0
188 108 2 0 99.77318490379848 96.96519723466191 99.40937201073395 -2 1 -2
22 11 1 0 97.07841619960647 99.57166246913182 98.21023582246798 0 -2 0
122 61 1 0 97.01941709563285 103.10001753222281 99.78611239815538 1 1 0
180 100 2 0 103.0805878081083 99.10302372063076 99.21378324621861 -3 1 0
9 5 1 0 101.15283459498002 97.89957610822918 96.93108623951956 -1 -1 1
11 6 1 0 100.2741471554127 98.6906753155274 97.14646535177813 3 -1 1
25 13 1 0 100.6929471107814 97.25451621115775 99.29322457114685 1 -1 -1
26 13 1 0 101.42341269771711 98.04919424399134 98.75076588840307 1 -1 -1
47 24 1 0 100.81233733470094 99.63754292824723 97.43853687180905 0 -2 0
51 26 1 0 102.07883427719959 98.93526661114689 98.60242298135117 -1 0 0
52 26 1 0 101.59701021546097 98.31976312102934 97.74428633539553 -1 0 0
64 32 1 0 103.11154020349178 97.88810806729725 97.17500704793723 -3 0 0
93 47 1 0 102.00971798891959 97.27802125078534 99.61633598971306 0 -1 1
94 47 1 0 102.39161956863765 98.2474030271883 99.24157601188838 0 -1 1
118 59 1 0 100.67223615542976 97.38472122023228 97.81885402950533 1 -1 0
132 66 1 0 100.67774974103106 99.10878377911266 98.29642784597911 0 -1 -1
150 75 1 0 100.32734375317253 99.79552237229947 99.49220053879515 -1 0 0
157 79 1 0 102.39658348999335 97.82025679668651 98.14625989635829 -1 0 1
158 79 1 0 102.71877608022591 97.0516147955885 98.94488688810549 -1 0 1
170 90 2 0 102.53509037139123 98.8719061665292 97.64035177278794 -1 1 -2
179 99 2 0 100.80621778620218 98.72775222743809 99.54622382408512 0 2 0
187 107 2 0 101.75904593804746 99.21689540428595 99.55319967402436 1 -1 1
192 112 2 0 101.80559226443026 97.2052663723247 97.49348741894399 0 -1 0
200 120 2 0 101.36145410118586 98.96710524982122 103.11102702493982 2 -3 0
131 66 1 0 101.25975443756714 99.89328223589031 98.90329074626145 0 -1 -1
174 94 2 0 101.81397736833776 99.91374457984026 97.83997102440578 1 1 2
2 1 1 0 99.30821102081573 99.86262293178302 99.7054119670932 0 0 0
5 3 1 0 98.0464502933363 100.73959921684421 99.53810008632013 0 0 1
18 9 1 0 99.43390611144811 101.28756958317803 97.19060093094451 -1 0 -1
29 15 1 0 99.22759910638868 101.68264016299996 99.58691819020149 0 -1 0
30 15 1 0 98.75022346821846 102.63647326954626 99.23858851958522 0 -1 0
39 20 1 0 99.86011560834731 102.57693810183676 97.77363347154875 -1 -1 1
40 20 1 0 99.0667330705646 102.01169167052272 98.53108137645972 -1 -1 1
49 25 1 0 97.33736797218315 101.49315736609383 98.68301920339205 -1 1 0
56 28 1 0 98.8634658036468 102.95389109667255 98.0369204945926 0 -1 0
57 29 1 0 96.90697521249496 100.98293052868466 102.99951166231769 0 0 0
58 29 1 0 97.41015750926427 100.62439634069555 97.81800291474994 0 0 1
89 45 1 0 103.1001883478663 100.60556073801106 99.1085171644526 -2 0 1
98 49 1 0 97.01194280248858 102.48253918619795 98.21269949755046 -1 1 0
121 61 1 0 97.6563815813872 102.47588345647863 99.0598872360365 1 1 0
127 64 1 0 98.28109736754793 101.59360638759385 99.0927333536322 0 2 1
138 69 1 0 98.9795533789341 100.83896624618326 99.11894999433085 0 1 1
147 74 1 0 97.0349502371867 102.17938068989089 97.02702768457173 -2 -1 0
148 74 1 0 97.78726961500402 101.34168222422741 97.16943214733041 -2 -1 0
149 75 1 0 99.59523486490285 100.27906055015588 98.49851943049245 -1 0 0
159 80 1 0 98.02649322682825 102.25447369787969 98.08034429578153 -1 0 1
160 80 1 0 97.82255992948619 96.97896360475795 97.43237286667647 -1 1 1
173 93 2 0 98.92083983625507 100.37452113194122 97.46705386528731 1 0 1
176 96 2 0 97.84234903579998 100.24890798562222 96.95306648548113 -1 1 0
181 101 2 0 98.49081924195168 101.08173196747627 98.11034243193158 0 -1 -1
23 12 1 0 100.18036569932752 101.17311444704205 99.56897880601238 0 -1 0
116 58 1 0 99.76233465062404 101.28898386665625 98.36897142695781 -1 -1 1
4 2 1 0 97.32484744180512 102.00033377103354 99.94144836432409 0 -2 0
55 28 1 0 98.72299136273602 102.06317907359421 97.228725707728 0 -1 0
14 7 1 0 102.84996341443065 103.10547208580543 97.12386688786002 0 -2 2
67 34 1 0 102.29395864288882 100.05690898580707 98.96837367210448 1 1 0
33 17 1 0 101.43648382918255 102.73419462467184 99.8657527883272 0 -1 0
34 17 1 0 100.41804353261794 102.2406028075914 99.55546728066267 0 -1 0
50 25 1 0 102.83426488370537 102.27642023726709 99.2845799535092 -1 0 0
53 27 1 0 100.74106684251213 101.05543251235812 98.55514614220988 0 -1 -1
54 27 1 0 101.05610455306875 100.64363182686904 97.4035263711293 0 -1 -1
65 33 1 0 101.61210319182932 100.9298198849806 99.05872026567901 1 1 1
66 33 1 0 101.65082446133566 101.41255713700579 97.94496385173031 1 1 1
68 34 1 0 102.64938402395003 100.70651482326865 98.03030018978605 1 1 0
79 40 1 0 101.09653979178418 102.49085073350247 97.48459446867855 -1 0 -1
80 40 1 0 100.5158870714185 102.82994869168787 98.52474967217903 -1 0 -1
105 53 1 0 102.4684527619492 101.4538659007422 98.7228181667565 -1 0 0
106 53 1 0 102.19740522970353 102.53132585690113 98.27348160681497 -1 0 0
115 58 1 0 100.09078450213283 100.40429896913146 97.4984541390057 -1 -1 1
165 85 2 0 100.48439647055174 101.58847570436028 97.59830686909145 -1 -1 -1
178 98 2 0 101.903003963358 101.28415936203675 96.94084590833099 -2 0 0
183 103 2 0 101.29679936914583 101.9357325998643 98.97063252453341 -1 -1 -2
185 105 2 0 102.56505451818832 101.76382834966643 97.62718257338106 0 0 -1
194 114 2 0 101.47991648165994 96.89616122650114 98.7936081740341 -1 0 2
196 116 2 0 101.98182580416885 102.46498007078404 96.88917911987006 0 -1 1
143 72 1 0 101.36758081044294 100.2591891179536 99.90418169639283 -1 0 -1
6 3 1 0 98.36672130577048 99.73702484980798 100.13290706621189 0 0 1
41 21 1 0 99.23539024464166 99.3531693009615 103.07802824114536 2 -1 -1
12 6 1 0 99.66281628500936 98.52451139444547 102.37037621251181 3 -1 0
42 21 1 0 99.69216547986508 99.47914707572248 101.9321811055715 2 -1 -1
59 30 1 0 98.88694412241287 96.94937357658203 100.6268081358685 -1 -3 2
76 38 1 0 97.16773382969579 99.77019959670501 102.52243680070029 -3 -1 -2
82 41 1 0 98.55046249402774 96.98160427583335 103.02592072198357 2 -1 -2
87 44 1 0 97.89308620708205 97.39224643691196 100.75010112062296 0 1 0
99 50 1 0 98.81229892086762 98.4409577268618 102.99596347878698 1 0 0
100 50 1 0 97.9943328897144 99.06722749249045 102.64560650363646 1 0 0
103 52 1 0 98.81212901233098 97.83970808598025 101.23634932809779 1 1 -2
104 52 1 0 99.08074371299396 97.60869501621139 102.3414814542971 1 1 -2
109 55 1 0 97.84386542809843 98.41592219931536 100.88149446957473 1 -1 1
111 56 1 0 98.5283334274689 99.94588455578815 102.37240267627251 0 1 -2
112 56 1 0 98.71754429008604 98.90127101201134 101.6760489157396 0 1 -2
120 60 1 0 98.15071293292861 98.02243897693347 102.12021811135057 0 1 0
125 63 1 0 99.73507604332468 98.34724921868985 100.14370747876316 1 -1 0
