ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7022597918050835e+01 1.0297740208194917e+02
9.7022597918050835e+01 1.0297740208194917e+02
9.7022597918050835e+01 1.0297740208194917e+02
ITEM: ATOMS id mol type x y z
1 1 1 98.0795 100.104 101.838
2 1 1 97.499 99.4062 102.56
3 2 1 101.478 100.818 101.007
4 2 1 102.023 100.422 100.026
5 3 1 100.412 99.6222 98.483
6 3 1 101.246 99.648 97.5762
7 4 1 102.13 100.116 98.9471
8 4 1 102.17 101.245 98.6372
9 5 1 99.4696 99.7402 100.555
10 5 1 100.609 99.3868 100.653
11 6 1 101.193 102.295 102.927
12 6 1 100.059 102.35 102.661
13 7 1 100.459 102.045 99.5833
14 7 1 101.111 97.1158 99.6363
15 8 1 97.2767 98.0382 97.8112
16 8 1 97.614 98.4666 98.8264
17 9 1 98.1573 100.243 99.066
18 9 1 98.1907 99.0959 99.3855
19 10 1 102.701 97.2961 102.053
20 10 1 101.716 97.192 101.436
21 11 1 102.474 97.1129 98.0518
22 11 1 102.371 97.9599 97.1596
23 12 1 98.2737 102.401 100.555
24 12 1 98.3773 97.15 101.463
25 13 1 101.15 99.9045 101.408
26 13 1 102.295 100.111 101.175
27 14 1 102.919 98.4755 102.329
28 14 1 97.4669 97.6115 102.816
29 15 1 100.892 97.8033 98.7174
30 15 1 100.507 97.9532 99.8241
31 16 1 98.3615 98.2574 101.107
32 16 1 98.6259 99.3973 101.162
33 17 1 99.3995 101.87 101.471
34 17 1 99.7265 100.824 101.972
35 18 1 99.9381 98.7019 100.128
36 18 1 101.168 98.7763 99.9885
37 19 1 98.7586 100.877 99.8837
38 19 1 98.0036 101.308 99.034
39 20 1 97.1839 101.838 101.843
40 20 1 102.286 102.318 101.131
41 21 1 100.319 101.31 102.937
42 21 1 100.757 100.718 101.964
43 22 1 97.4531 97.4562 99.4914
44 22 1 102.727 102.582 99.0256
45 23 1 98.3074 100.391 100.787
46 23 1 98.6887 100.943 101.807
47 24 1 99.2539 99.8949 101.905
48 24 1 98.5164 100.206 102.764
49 25 1 102.451 97.6421 99.8495
50 25 1 101.868 97.2054 98.9172
51 26 1 101.262 101.389 97.574
52 26 1 100.819 101.525 98.6837
53 27 1 102.619 101.218 102.592
54 27 1 102.177 100.747 97.6582
55 28 1 100.137 97.1953 99.1904
56 28 1 99.9117 102.133 98.6364
57 29 1 102.648 102.91 97.067
58 29 1 97.3047 101.953 97.0431
59 30 1 97.9055 99.1058 100.435
60 30 1 98.6833 99.8405 99.884
61 31 1 101.222 99.5438 102.419
62 31 1 101.569 98.9545 101.418
63 32 1 97.7033 100.033 100.031
64 32 1 97.7677 101.204 100.14
65 33 1 102.071 101.528 100.383
66 33 1 101.376 101.837 101.366
67 34 1 99.4117 97.7458 99.7258
68 34 1 100.223 102.931 100.238
69 35 1 102.242 99.8349 102.884
70 35 1 101.214 100.488 102.893
71 36 1 101.745 102.236 98.3648
72 36 1 102.185 101.864 97.3461
73 37 1 102.548 98.7947 98.6
74 37 1 101.714 98.2029 99.3214
75 38 1 100.445 102.106 97.7143
76 38 1 100.211 97.2286 98.0985
77 39 1 97.3894 99.8584 101.089
78 39 1 102.547 99.336 101.849
79 40 1 100.351 100.593 99.0053
80 40 1 99.9026 100.777 100.086
81 41 1 98.8132 101.062 98.3753
82 41 1 99.2931 100.257 99.1363
83 42 1 99.9136 102.952 101.781
84 42 1 100.502 97.3835 102.765
85 43 1 100.114 100.09 101.307
86 43 1 100.506 99.0913 101.767
