ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7046664435578606e+01 1.0295333556442139e+02
9.7046664435578606e+01 1.0295333556442139e+02
9.7046664435578606e+01 1.0295333556442139e+02
ITEM: ATOMS id mol type x y z
1 1 1 100.217 99.5198 101.161
2 1 1 99.1718 99.0467 101.224
3 2 1 99.0761 97.5951 97.452
4 2 1 99.1267 98.3035 102.33
5 3 1 97.6843 100.465 98.1165
6 3 1 98.4603 100.03 98.7983
7 4 1 99.4371 102.113 102.263
8 4 1 99.7226 102.847 101.38
9 5 1 99.6967 98.4338 99.3919
10 5 1 100.095 99.2247 98.6096
11 6 1 101.46 101.611 98.9163
12 6 1 100.991 100.639 98.3459
13 7 1 102.763 98.5488 102.709
14 7 1 102.527 99.6313 102.928
15 8 1 101.265 97.9481 100.486
16 8 1 101.678 98.7882 101.19
17 9 1 99.8715 102.926 102.88
18 9 1 100.244 97.8455 102.112
19 10 1 98.3758 97.2394 99.2431
20 10 1 97.31 102.888 99.5347
21 11 1 97.1338 101.494 97.9204
22 11 1 97.9681 101.326 98.6571
23 12 1 102.761 97.6436 97.3675
24 12 1 102.811 102.648 102.631
25 13 1 102.136 100.503 100.603
26 13 1 101.273 99.8749 100.985
27 14 1 102.351 102.938 98.9211
28 14 1 101.706 102.305 98.1395
29 15 1 98.9866 100.103 101.43
30 15 1 100.027 100.642 101.111
31 16 1 102.698 102.787 101.557
32 16 1 101.87 102.615 100.703
33 17 1 97.4508 99.4705 97.6701
34 17 1 97.6107 98.3063 97.6354
35 18 1 97.9752 102.786 102.344
36 18 1 97.8288 102.853 101.17
37 19 1 99.9689 99.4373 99.6854
38 19 1 99.5817 100.173 98.7631
39 20 1 98.3018 97.7512 101.684
40 20 1 98.2099 97.8054 102.833
41 21 1 98.821 102.813 98.3457
42 21 1 98.7834 102.497 97.1189
43 22 1 101.042 97.2393 102.519
44 22 1 101.64 102.551 101.77
45 23 1 100.784 100.35 101.837
46 23 1 101.857 100.714 101.633
47 24 1 97.4292 101.71 99.5286
48 24 1 98.5713 102.034 99.2246
49 25 1 100.316 101.27 100.292
50 25 1 100.029 102.396 100.378
51 26 1 97.1681 100.058 101.138
52 26 1 98.1356 100.57 100.858
53 27 1 101.96 101.619 101.083
54 27 1 101.095 101.412 101.879
55 28 1 102.144 97.6908 101.067
56 28 1 101.322 98.0515 101.892
57 29 1 99.859 101.8 101.243
58 29 1 98.7185 102.258 101.494
59 30 1 102.712 100.409 102.187
60 30 1 102.871 101.121 101.277
61 31 1 97.8712 98.6553 100.227
62 31 1 97.9619 98.756 101.511
63 32 1 101.843 101 102.699
64 32 1 102.301 101.932 97.2373
65 33 1 99.6163 99.3156 97.0546
66 33 1 100.517 98.8941 97.7082
67 34 1 97.605 100.271 102.791
68 34 1 97.1858 99.3476 102.049
69 35 1 101.012 97.2288 98.3217
70 35 1 100.542 102.03 98.4209
71 36 1 100.724 102.5 97.4659
72 36 1 101.845 102.879 97.2447
73 37 1 100.632 98.0983 99.6693
74 37 1 100.062 97.5362 100.532
75 38 1 102.832 98.1258 100.196
76 38 1 102.46 98.1033 99.0645
77 39 1 97.3456 97.7697 102.245
78 39 1 97.9229 98.8025 102.587
79 40 1 99.8914 98.6582 100.471
80 40 1 99.4774 98.0169 101.347
81 41 1 97.2947 98.6985 98.6005
82 41 1 97.2814 99.7964 98.8297
83 42 1 102.044 97.6184 98.1217
84 42 1 102.507 98.6517 97.8043
85 43 1 99.8429 98.2381 97.1996
86 43 1 100.872 98.6554 102.638
87 44 1 99.2013 101.39 97.1283
88 44 1 98.4754 101.919 97.9092
89 45 1 98.7563 98.631 97.3433
90 45 1 98.2564 98.9727 98.3474
91 46 1 97.162 100.888 100.214
92 46 1 97.6108 99.8183 100.143
93 47 1 101.159 100.812 99.531
94 47 1 100.545 100.16 100.319
95 48 1 99.9364 97.2618 98.1125
96 48 1 100.436 97.1409 99.2298
97 49 1 98.2756 101.254 100.032
98 49 1 98.1014 102.392 100.186
99 50 1 102.891 97.1518 100.548
100 50 1 101.994 97.4296 99.8486
101 51 1 98.4477 99.7336 97.251
102 51 1 99.0277 100.56 97.9015
103 52 1 99.2539 101.46 98.5353
104 52 1 100.288 101.108 99.0444
105 53 1 101.482 98.4969 98.2186
106 53 1 100.391 98.115 98.6121
107 54 1 99.0062 101.915 100.552
108 54 1 97.9346 101.656 100.992
109 55 1 99.4538 97.4783 99.0359
110 55 1 98.6326 98.3459 99.162
111 56 1 100.225 101.679 102.854
112 56 1 99.7477 100.5 97.0534
113 57 1 98.2716 97.8591 98.3105
114 57 1 97.6274 98.036 99.3483
115 58 1 101.159 99.5375 98.3333
116 58 1 102.106 99.186 98.9663
117 59 1 100.974 102.903 100.164
118 59 1 100.517 102.023 99.5015
119 60 1 102.623 98.4953 101.634
120 60 1 101.863 98.9636 102.329
121 61 1 99.453 101.635 99.6677
122 61 1 99.7401 100.473 99.7563
123 62 1 99.8486 99.9291 102.037
124 62 1 98.8323 99.3534 102.193
125 63 1 97.7631 102.386 98.6125
126 63 1 102.777 102.617 97.9135
127 64 1 97.6807 102.055 97.207
128 64 1 98.2059 101.03 97.3695
129 65 1 97.8747 100.933 101.873
130 65 1 97.1197 101.334 102.661
131 66 1 98.3822 101.687 102.446
132 66 1 98.7658 100.531 102.403
133 67 1 101.642 100.005 102.414
134 67 1 101.563 99.2032 97.412
135 68 1 100.992 99.2914 101.822
136 68 1 100.614 98.3588 101.216
137 69 1 99.1413 102.714 99.8375
138 69 1 99.6498 102.353 98.8654
139 70 1 97.982 97.5377 100.222
140 70 1 99.1414 97.8903 100.034
141 71 1 101.851 100.297 98.8031
142 71 1 101.474 99.8587 99.8671
143 72 1 100.467 102.388 102.003
144 72 1 101.367 102.044 102.65
145 73 1 100.582 100.047 99.0969
146 73 1 100.202 99.9809 97.9023
147 74 1 102.584 101.932 98.764
148 74 1 102.819 100.779 98.7738
149 75 1 98.5801 98.2613 100.848
150 75 1 98.2908 99.4885 100.862
151 76 1 101.569 100.25 97.5761
152 76 1 100.767 100.805 102.819
153 77 1 98.6098 100.106 99.8869
154 77 1 98.028 99.1925 99.3794
155 78 1 101.399 102.597 99.2205
156 78 1 102.373 102.284 99.782
157 79 1 100.926 102.082 101.035
158 79 1 101.168 100.951 100.805
159 80 1 102.144 99.4205 100.48
160 80 1 102.901 99.0376 99.6347
161 81 2 100.771 97.2338 101.239
162 82 2 97.4154 97.9679 101.116
163 83 2 97.278 97.538 98.4716
164 84 2 102.117 99.67 101.528
165 85 2 100.899 99 100.303
166 86 2 99.6291 102.177 97.7085
167 87 2 102.911 101.945 100.647
168 88 2 101.391 101.832 100.05
169 89 2 102.706 100.533 97.538
170 90 2 101.129 101.468 97.7007
171 91 2 100.781 97.7983 97.4819
172 92 2 99.0896 97.2614 102.199
173 93 2 97.4336 101.965 101.855
174 94 2 98.8993 101.217 101.524
175 95 2 102.2 97.5702 102.253
176 96 2 100.078 101.141 97.893
177 97 2 102.273 101.753 102.081
178 98 2 99.4509 99.7771 100.529
179 99 2 97.9142 97.1042 97.6463
180 100 2 99.1818 99.4605 98.0909
181 101 2 97.7194 100.555 99.3872
182 102 2 101.062 98.9537 99.2034
183 103 2 99.3167 98.3706 98.2627
184 104 2 102.324 99.6931 98.0597
185 105 2 101.428 97.8295 99.0569
186 106 2 97.1503 99.0591 100.837
187 107 2 102.514 100.142 99.5872
188 108 2 98.8532 97.1949 100.844
189 109 2 98.9326 98.9359 100.111
190 110 2 98.0241 99.878 101.787
191 111 2 102.167 101.154 99.5987
192 112 2 102.038 101.146 98.1169
193 113 2 98.7971 100.897 99.257
194 114 2 99.8771 101.073 102.068
195 115 2 99.0853 99.3014 99.139
196 116 2 100.623 99.6979 102.834
197 117 2 101.843 98.5782 99.8263
198 118 2 99.1649 100.862 100.535
199 119 2 99.9991 98.8735 102.069
200 120 2 101.739 98.1675 97.1611
ITEM: TIMESTEP
1000
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7016982919700553e+01 1.0298301708029945e+02
9.7046664435578606e+01 1.0295333556442139e+02
9.7046664435578606e+01 1.0295333556442139e+02
ITEM: ATOMS id mol type x y z
1 1 1 100.262 99.4767 101.13
2 1 1 99.2098 99.0023 101.215
3 2 1 99.0773 97.5835 97.4571
4 2 1 99.0718 98.2903 102.324
5 3 1 97.6547 100.525 98.101
6 3 1 98.4357 99.9949 98.7923
7 4 1 99.4483 102.143 102.391
8 4 1 99.7256 102.829 101.437
9 5 1 99.7288 98.4331 99.3422
10 5 1 100.08 99.2152 98.5582
11 6 1 101.545 101.631 98.9229
12 6 1 100.974 100.707 98.4377
13 7 1 102.773 98.5587 102.768
14 7 1 102.474 99.6529 102.974
15 8 1 101.33 97.931 100.554
16 8 1 101.712 98.8039 101.227
17 9 1 99.9426 102.938 102.935
18 9 1 100.217 97.812 102.136
19 10 1 98.4095 97.2689 99.2697
20 10 1 97.3112 102.821 99.4763
21 11 1 97.1979 101.509 97.9174
22 11 1 98.0013 101.348 98.7089
23 12 1 102.788 97.662 97.3572
24 12 1 102.793 102.635 102.582
25 13 1 102.196 100.578 100.604
26 13 1 101.266 99.8948 101.004
27 14 1 102.396 102.999 98.9478
28 14 1 101.759 102.294 98.1677
29 15 1 98.9764 100.124 101.368
30 15 1 100.047 100.631 101.05
31 16 1 102.754 102.756 101.501
32 16 1 101.908 102.657 100.677
33 17 1 97.4326 99.4536 97.6877
34 17 1 97.6074 98.3295 97.631
35 18 1 97.9582 102.816 102.332
36 18 1 97.8752 102.828 101.138
37 19 1 99.9505 99.4042 99.6645
38 19 1 99.6513 100.21 98.7465
39 20 1 98.325 97.8138 101.705
40 20 1 98.2214 97.8238 102.847
