Generated by ZY

96 atoms
1 atom types
136 bonds
1 bond types

0.0000000000000000 40.0000000000000000 xlo xhi
0.0000000000000000 40.0000000000000000 ylo yhi
0.0000000000000000 40.0000000000000000 zlo zhi

Masses

1 1.000

Atoms # full

1 1 1 0.000000 7.825793 18.445078 8.754626 0 0 0
2 1 1 0.000000 11.895373 15.737554 1.722154 0 0 0
3 1 1 0.000000 30.632952 37.566694 20.584757 0 0 0
4 1 1 0.000000 37.577714 28.015201 22.084005 0 0 0
5 1 1 0.000000 27.825983 9.728917 21.360765 0 0 0
6 1 1 0.000000 23.490015 4.322006 2.101124 0 0 0
7 1 1 0.000000 32.190922 34.461143 38.818912 0 0 0
8 1 1 0.000000 4.513793 28.173916 10.561596 0 0 0
9 1 1 0.000000 31.722227 18.918347 11.743861 0 0 0
10 1 1 0.000000 38.694012 19.753506 18.105908 0 0 0
11 1 1 0.000000 26.682262 14.168624 27.084433 0 0 0
12 1 1 0.000000 3.744128 31.827987 25.315249 0 0 0
13 1 1 0.000000 27.126348 15.167589 4.681779 0 0 0
14 1 1 0.000000 36.315984 31.682312 4.011400 0 0 0
15 1 1 0.000000 24.111489 26.336536 14.347010 0 0 0
16 1 1 0.000000 23.226586 36.420802 18.139785 0 0 0
17 1 1 0.000000 31.482500 28.939456 34.020766 0 0 -1
18 1 1 0.000000 1.434911 24.910708 36.711162 0 0 0
19 1 1 0.000000 16.793283 7.532545 1.099664 0 0 0
20 1 1 0.000000 31.792285 18.884430 19.837393 0 0 0
21 1 1 0.000000 20.844369 4.980412 33.664785 0 0 0
22 1 1 0.000000 23.095488 3.426128 20.113775 0 0 0
23 1 1 0.000000 25.262139 25.776100 32.198602 0 0 0
24 1 1 0.000000 9.212770 3.724796 27.717473 0 0 0
25 1 1 0.000000 16.502061 32.785643 13.766667 0 0 0
26 1 1 0.000000 6.402806 19.896872 38.901942 0 0 0
27 1 1 0.000000 13.329809 3.913055 34.088245 0 0 0
28 1 1 0.000000 12.749822 6.399493 12.932476 0 0 0
29 1 1 0.000000 10.411768 38.918406 7.493899 -1 0 0
30 1 1 0.000000 35.360225 10.610741 21.426209 0 0 0
31 1 1 0.000000 2.440665 6.711145 11.146342 0 0 0
32 1 1 0.000000 5.965249 24.235799 31.042311 0 0 0
33 1 1 0.000000 15.659848 29.573196 39.516697 0 0 0
34 1 1 0.000000 16.431707 0.058770 16.047554 1 0 0
35 1 1 0.000000 36.697122 35.085736 24.335970 0 0 0
36 1 1 0.000000 22.581006 28.326252 39.003944 0 0 0
37 1 1 0.000000 10.113575 28.554535 26.762078 0 0 0
38 1 1 0.000000 19.794913 37.962115 0.140736 0 0 0
39 1 1 0.000000 7.962276 12.267193 13.508492 0 0 0
40 1 1 0.000000 24.981789 21.749227 7.492864 0 0 0
41 1 1 0.000000 5.057445 9.602414 23.212754 0 0 0
42 1 1 0.000000 25.925792 7.777201 14.572632 0 0 0
43 1 1 0.000000 5.227100 31.469218 36.562895 0 0 0
44 1 1 0.000000 38.270220 23.353891 29.997092 0 0 0
45 1 1 0.000000 16.664923 25.588045 14.382116 0 0 0
46 1 1 0.000000 33.996307 16.044552 28.323040 0 0 0
47 1 1 0.000000 21.754797 33.530837 5.367507 0 0 0
48 1 1 0.000000 0.133824 12.344493 6.823986 0 1 0
49 1 1 0.000000 15.630336 24.278981 28.572364 0 0 0
50 1 1 0.000000 17.003633 34.121358 20.946431 0 0 0
51 1 1 0.000000 9.090364 24.575953 4.909587 0 0 0
52 1 1 0.000000 18.987003 27.560212 23.214867 0 0 0
53 1 1 0.000000 11.292038 5.800559 5.387809 0 0 0
54 1 1 0.000000 19.005120 0.836946 7.846504 0 0 0
55 1 1 0.000000 18.545424 30.450379 32.293810 0 0 0
56 1 1 0.000000 33.104136 33.290673 10.358151 0 0 0
57 1 1 0.000000 26.350664 25.785427 21.780354 0 0 0
58 1 1 0.000000 19.674420 26.900392 7.654427 0 0 0
59 1 1 0.000000 8.951067 38.562409 16.789813 0 0 0
60 1 1 0.000000 37.392131 39.035586 6.808916 0 0 0
61 1 1 0.000000 7.494493 11.653050 6.099954 0 0 0
62 1 1 0.000000 14.333025 35.103192 27.331064 0 0 0
63 1 1 0.000000 28.224410 6.510365 7.672775 0 0 0
64 1 1 0.000000 32.309772 0.325549 12.892594 1 0 0
65 1 1 0.000000 6.292433 5.393318 17.240727 0 0 0
66 1 1 0.000000 25.286342 19.483149 16.496917 0 0 0
67 1 1 0.000000 2.400210 13.815743 17.860256 0 0 0
68 1 1 0.000000 29.022714 25.560211 0.850227 0 0 1
69 1 1 0.000000 37.074543 25.495798 14.047867 0 0 0
70 1 1 0.000000 14.650002 18.844801 33.301460 0 0 0
71 1 1 0.000000 39.284145 4.189599 20.405858 0 0 0
72 1 1 0.000000 3.967774 24.980399 18.943958 0 0 0
73 1 1 0.000000 0.466576 0.962257 0.476273 1 1 1
74 1 1 0.000000 34.120131 36.402796 31.501552 0 0 0
75 1 1 0.000000 35.765301 2.271171 27.258963 0 0 0
76 1 1 0.000000 38.729282 30.508292 31.360494 0 0 0
77 1 1 0.000000 31.020800 13.025236 34.821346 0 0 0
78 1 1 0.000000 11.190970 24.115496 21.140104 0 0 0
79 1 1 0.000000 7.265887 2.658709 0.299464 0 0 0
80 1 1 0.000000 38.364385 24.722827 3.214066 0 0 0
81 1 1 0.000000 24.376990 33.117750 11.954231 0 0 0
82 1 1 0.000000 27.380912 37.004701 27.528911 0 0 0
83 1 1 0.000000 13.041719 19.569702 15.563344 0 0 0
84 1 1 0.000000 39.181240 35.075267 36.909169 0 0 0
