ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7035094063075192e+01 1.0296490593692475e+02
9.7035094063075192e+01 1.0296490593692475e+02
9.7035094063075192e+01 1.0296490593692475e+02
ITEM: ATOMS id mol type x y z
1 1 1 99.7042 98.4797 100.068
2 1 1 98.9529 98.2712 100.942
3 2 1 101.898 101.54 98.2433
4 2 1 102.4 101.966 97.2637
5 3 1 102.88 99.7622 97.7153
6 3 1 102.24 100.537 98.3516
7 4 1 102.803 99.985 100.689
8 4 1 97.1181 98.845 100.539
9 5 1 100.684 101.188 100.654
10 5 1 99.5061 101.25 100.449
11 6 1 99.4538 101.653 102.196
12 6 1 100.311 101.788 97.0432
13 7 1 98.8832 99.1054 99.6193
14 7 1 98.1119 98.5717 100.28
15 8 1 100.986 99.5066 99.8528
16 8 1 102.18 99.3316 100.056
17 9 1 100.472 98.9475 100.742
18 9 1 100.313 100.123 100.422
19 10 1 97.3597 99.8379 99.7964
20 10 1 98.181 99.7097 98.9347
21 11 1 100.609 97.8993 100.366
22 11 1 99.583 97.3058 100.241
23 12 1 99.8868 101.267 97.9026
24 12 1 99.5238 102.287 98.3312
25 13 1 98.4133 100.01 99.9229
26 13 1 97.6976 100.652 100.627
27 14 1 99.3471 99.4172 102.321
28 14 1 98.589 100.001 97.1565
29 15 1 99.6327 98.4838 102.859
30 15 1 100.337 99.4081 102.694
31 16 1 101.278 99.6217 100.849
32 16 1 101.249 100.516 100.096
33 17 1 97.7875 99.2366 97.3504
34 17 1 97.1862 98.177 97.5486
35 18 1 99.6655 97.6554 102.214
36 18 1 99.9534 97.9234 101.137
37 19 1 101.65 99.8768 99.1558
38 19 1 101.181 100.525 98.2101
39 20 1 99.8285 99.0042 97.8846
40 20 1 98.6898 99.4016 98.0091
41 21 1 102.395 101.652 102.156
42 21 1 101.46 101.51 101.402
43 22 1 99.2571 97.1067 101.202
44 22 1 98.857 102.281 100.27
45 23 1 99.2408 99.7701 98.8169
46 23 1 99.9625 99.3974 99.5988
47 24 1 101.407 98.6873 100.299
48 24 1 100.652 98.5024 99.463
49 25 1 99.3888 100.867 102.934
50 25 1 98.4059 101.351 102.366
51 26 1 100.023 97.678 99.3676
52 26 1 100.53 98.1838 98.378
53 27 1 100.495 100.675 97.2828
54 27 1 99.6101 99.8698 97.3375
55 28 1 102.462 100.398 99.5877
56 28 1 102.641 99.3455 99.0861
57 29 1 97.5018 99.1011 98.3311
58 29 1 97.9016 100.171 97.9231
59 30 1 98.5831 100.669 99.0662
60 30 1 99.4332 100.381 99.8176
61 31 1 101.413 97.3319 100.855
62 31 1 101.167 102.503 101.797
63 32 1 97.9873 98.6005 101.435
64 32 1 97.9162 99.5676 100.785
65 33 1 97.6431 100.885 99.5092
66 33 1 97.2414 102.078 99.4845
67 34 1 97.6051 97.8245 99.694
68 34 1 98.336 102.865 99.5581
69 35 1 100.445 98.4452 102.196
70 35 1 101.388 99.0553 102.65
71 36 1 100.808 97.565 101.702
72 36 1 102.028 97.4431 101.792
73 37 1 98.9926 97.0903 97.7178
74 37 1 98.7199 97.8084 102.817
75 38 1 97.4493 101.251 101.806
76 38 1 102.707 100.75 102.662
77 39 1 101.671 97.835 98.5481
78 39 1 101.769 102.669 97.9184
79 40 1 102.51 101.262 101.148
80 40 1 102.721 102.2 100.388
81 41 1 99.3439 102.764 99.2894
82 41 1 99.817 97.374 98.3332
83 42 1 102.59 97.2454 100.816
84 42 1 101.81 102.646 100.14
85 43 1 100.114 97.6561 97.3817
86 43 1 99.7017 102.654 102.962
87 44 1 99.2586 102.009 101.181
88 44 1 100.001 102.599 101.959
89 45 1 98.5703 97.4648 98.6556
90 45 1 98.4638 98.641 98.759
91 46 1 98.3867 101.327 101.273
92 46 1 97.8562 100.284 101.61
93 47 1 100.815 97.2501 98.7908
94 47 1 100.178 102.191 99.117
95 48 1 97.5504 97.8583 100.782
96 48 1 98.5316 97.3756 100.529
97 49 1 99.3435 101.653 99.4238
98 49 1 98.5139 101.065 100.138
99 50 1 97.2137 102.136 101.299
100 50 1 102.847 102.575 102.399
101 51 1 100.921 101.486 97.8092
102 51 1 101.21 102.095 98.7263
103 52 1 98.6987 98.8919 97.0824
104 52 1 99.219 98.1201 97.8824
105 53 1 102.203 98.1124 100.605
106 53 1 102.192 99.1796 101.111
107 54 1 101.776 100.778 102.116
108 54 1 101.876 100.459 100.969
109 55 1 98.4489 102.35 98.3655
110 55 1 97.8623 97.2627 97.8424
111 56 1 98.7301 99.4354 101.399
112 56 1 99.7855 99.9177 101.422
113 57 1 102.585 97.3933 98.5105
114 57 1 102.599 98.2487 99.374
115 58 1 101.794 102.885 99.1121
116 58 1 102.604 102.268 98.5328
117 59 1 99.6714 98.8661 101.504
118 59 1 100.73 99.3788 101.739
119 60 1 101.961 97.0447 102.837
120 60 1 101.396 98.0298 102.514
121 61 1 98.2103 102.327 97.1899
122 61 1 98.2024 101.138 97.5172
123 62 1 102.144 97.8239 97.5983
124 62 1 102.713 97.8453 102.535
125 63 1 97.1503 99.6803 102.566
126 63 1 102.397 98.9328 97.2799
127 64 1 100.998 101.83 99.7075
128 64 1 100.562 101.254 98.7503
129 65 1 99.6243 100.807 98.8664
130 65 1 100.631 100.213 99.1552
131 66 1 101.443 98.6905 97.9212
132 66 1 101.641 98.8169 99.1023
133 67 1 101.002 99.6275 97.5875
