ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7039551434900460e+01 1.0296044856509954e+02
9.7039551434900460e+01 1.0296044856509954e+02
9.7039551434900460e+01 1.0296044856509954e+02
ITEM: ATOMS id mol type x y z
1 1 1 100.655 97.6235 97.8709
2 1 1 101.791 97.4643 98.2965
3 2 1 102.061 98.9852 98.2974
4 2 1 102.021 100.145 97.9916
5 3 1 101.948 98.3628 100.146
6 3 1 101.609 97.5411 99.3787
7 4 1 99.938 102.102 101.115
8 4 1 100.103 100.86 101.206
9 5 1 102.057 100.884 101.178
10 5 1 97.2253 100.952 100.528
11 6 1 98.8578 102.112 100.644
12 6 1 97.7718 102.242 100.243
13 7 1 98.7124 102.583 98.8368
14 7 1 99.7802 97.0634 98.4355
15 8 1 101.537 98.2478 97.6416
16 8 1 101.019 98.7218 102.665
17 9 1 102.132 101.876 101.927
18 9 1 100.962 102.315 101.77
19 10 1 100.037 98.984 102.316
20 10 1 99.5461 98.097 101.491
21 11 1 100.541 98.1337 101.938
22 11 1 101.122 97.5999 102.84
23 12 1 100.609 100.413 97.8004
24 12 1 99.508 100.863 97.549
25 13 1 102.571 101.768 100.865
26 13 1 102.173 100.907 100.12
27 14 1 102.097 100.822 102.232
28 14 1 101.328 99.9127 102.355
29 15 1 99.5638 99.6706 99.3556
30 15 1 100.091 100.452 100.129
31 16 1 100.357 100.255 98.8245
32 16 1 101.332 100.883 98.4535
33 17 1 97.7429 101.282 98.4812
34 17 1 98.3731 102.017 97.8159
35 18 1 100.945 101.529 101.131
36 18 1 101.681 101.792 100.276
37 19 1 98.6065 100.356 102.8
38 19 1 98.8577 101.562 102.849
39 20 1 98.5938 98.5678 97.95
40 20 1 99.6812 98.1015 98.0106
41 21 1 101.764 100.139 99.0743
42 21 1 101.538 98.9953 99.3477
43 22 1 100.601 99.9086 100.902
44 22 1 99.4521 100.001 100.868
45 23 1 102.606 97.5125 99.9947
46 23 1 97.493 98.3028 99.6099
47 24 1 98.2286 101.21 100.23
48 24 1 98.6636 100.605 101.161
49 25 1 100.861 97.086 98.713
50 25 1 101.205 98.3037 98.6479
51 26 1 102.935 101.998 98.8368
52 26 1 97.3243 101.161 99.5392
53 27 1 99.2015 102.784 101.363
54 27 1 99.4973 97.4764 102.334
55 28 1 102.576 100.062 100.701
56 28 1 101.607 99.8848 101.259
57 29 1 102.18 97.7441 101.028
58 29 1 101.806 102.491 101.124
59 30 1 102.691 97.9973 97.909
60 30 1 102.286 98.2403 99.0037
61 31 1 100.142 99.1431 100.154
62 31 1 99.8166 99.0982 101.278
63 32 1 102.081 101.677 98.2281
64 32 1 102.61 102.727 97.9717
65 33 1 100.538 99.6511 97.0843
66 33 1 100.596 98.7614 97.8155
67 34 1 99.1356 98.4453 102.415
68 34 1 100.154 98.0074 102.924
69 35 1 98.0353 101.917 99.3013
70 35 1 97.7547 102.681 98.3885
71 36 1 97.7906 97.8899 98.2801
72 36 1 98.6312 97.1623 97.9404
73 37 1 98.9838 100.271 99.9669
74 37 1 99.6708 101.023 99.2883
75 38 1 101.258 101.505 102.451
76 38 1 101.076 100.666 101.681
77 39 1 99.6558 97.2828 99.45
78 39 1 98.6782 97.9575 99.7285
79 40 1 97.8946 98.315 102.288
80 40 1 97.7043 97.7798 101.243
81 41 1 101.171 97.661 100.638
82 41 1 100.653 97.2372 99.7311
83 42 1 100.166 101.259 98.274
84 42 1 100.46 102.381 97.8922
85 43 1 98.4107 99.083 102.834
86 43 1 99.1274 99.5532 101.96
87 44 1 97.2214 102.228 101.755
88 44 1 97.0868 101.039 101.585
89 45 1 97.385 100.407 97.9869
90 45 1 102.855 99.3951 97.7053
91 46 1 99.3684 100.812 102.22
92 46 1 100.253 101.519 102.019
93 47 1 102.776 98.3392 101.74
94 47 1 102.957 98.3671 100.583
95 48 1 97.5872 98.9575 101.317
96 48 1 98.5122 99.5519 100.821
97 49 1 100.824 100.949 99.4555
98 49 1 101.857 101.493 99.2876
99 50 1 98.0627 99.6238 102.01
100 50 1 97.8008 99.8285 97.2635
101 51 1 101.901 99.0726 102.055
102 51 1 102.307 98.718 97.1459
103 52 1 98.5135 102.228 101.992
104 52 1 98.586 97.5663 101.858
105 53 1 99.563 99.9754 102.911
106 53 1 99.5217 98.8928 97.3433
107 54 1 99.5446 98.5228 99.4686
108 54 1 98.9981 97.7486 98.7335
109 55 1 98.6892 102.821 99.8672
110 55 1 97.9247 97.424 99.1774
111 56 1 97.4498 99.3939 100.402
112 56 1 102.554 99.069 99.596
113 57 1 98.1103 101.117 102.115
114 57 1 97.0578 101.508 102.529
115 58 1 101.702 102.829 100.165
116 58 1 102.673 102.236 99.863
117 59 1 98.5132 100.87 99.2663
118 59 1 98.5925 99.73 98.9014
119 60 1 102.808 100.111 99.6781
120 60 1 97.7292 100.289 98.925
121 61 1 99.207 98.6559 100.501
122 61 1 98.8191 97.591 100.743
123 62 1 101.446 100.639 97.1715
124 62 1 102.353 99.8961 102.757
125 63 1 99.9988 101.729 97.0958
126 63 1 101.052 101.53 97.5856
127 64 1 102.732 99.7181 98.7045
128 64 1 97.8899 99.3882 98.2282
129 65 1 97.7445 97.1584 102.262
130 65 1 98.1167 102.739 101.15
131 66 1 98.7533 102.69 102.9
132 66 1 98.4652 97.8838 97.152
133 67 1 102.575 100.858 97.4101
134 67 1 97.3171 100.427 102.448
135 68 1 100.346 101.49 100.327
136 68 1 100.762 102.553 100.676
137 69 1 100.383 98.2695 100.906
138 69 1 100.24 97.1787 101.603
139 70 1 100.393 99.0741 99.0127
140 70 1 99.2973 99.0286 98.5681
141 71 1 97.9256 100.255 99.9967
142 71 1 97.6347 99.3357 99.3218
143 72 1 99.8463 102.078 98.9087
144 72 1 99.848 102.358 100.084
145 73 1 102.837 102.586 102.828
146 73 1 102.078 97.4142 97.2643
147 74 1 97.0611 97.8641 102.709
148 74 1 101.92 98.0279 102.32
149 75 1 97.8573 102.164 102.783
150 75 1 97.6196 97.2754 97.436
