ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7028344459140172e+01 1.0297165554085983e+02
9.7028344459140172e+01 1.0297165554085983e+02
9.7028344459140172e+01 1.0297165554085983e+02
ITEM: ATOMS id mol type x y z
1 1 1 102.797 100.917 98.1713
2 1 1 97.3024 101.154 97.0657
3 2 1 100.656 100.974 101.757
4 2 1 100.084 101.325 100.843
5 3 1 98.7787 100.559 97.4564
6 3 1 98.137 99.5367 97.6687
7 4 1 101.434 100.223 99.7063
8 4 1 102.288 100.746 100.347
9 5 1 98.85 98.7975 98.8564
10 5 1 98.1462 98.0281 98.4098
11 6 1 100.011 99.1749 100.108
12 6 1 99.5984 98.3247 99.3799
13 7 1 97.8199 100.595 97.8646
14 7 1 97.9764 100.401 98.9913
15 8 1 99.5637 98.4456 101.94
16 8 1 99.3901 99.26 101.022
17 9 1 101.896 101.244 99.451
18 9 1 100.875 101.954 99.4973
19 10 1 99.5406 100.522 102.536
20 10 1 99.5834 99.9293 97.6553
21 11 1 101.941 102.313 101.695
22 11 1 102.857 101.556 101.942
23 12 1 100.497 97.2865 97.454
24 12 1 99.5881 98.0358 97.4257
25 13 1 97.7939 98.9582 99.7151
26 13 1 98.1652 99.3365 100.815
27 14 1 100.4 100.24 100.072
28 14 1 99.2365 100.162 100.307
29 15 1 98.998 101.8 99.2206
30 15 1 98.2212 102.16 98.4311
31 16 1 98.2738 101.118 99.7082
32 16 1 97.6675 101.336 98.6979
33 17 1 100.58 98.4114 97.6566
34 17 1 99.8477 98.8868 98.5094
35 18 1 101.377 99.2413 101.299
36 18 1 100.377 99.7088 100.993
37 19 1 98.8152 100.036 98.394
38 19 1 99.0251 98.9867 97.8657
39 20 1 100.326 101.307 102.705
40 20 1 100.453 102.51 102.622
41 21 1 102.69 100.628 101.319
42 21 1 101.771 100.04 101.943
43 22 1 98.3202 101.546 97.4288
44 22 1 97.2651 101.889 97.8542
45 23 1 100.562 99.5961 99.1925
46 23 1 101.11 99.3387 100.237
47 24 1 100.385 100.148 102.958
48 24 1 99.687 101.019 97.5355
49 25 1 98.587 100.049 101.76
50 25 1 97.8912 100.283 102.722
51 26 1 97.1358 99.7565 97.2545
52 26 1 102.712 99.4323 102.119
53 27 1 102.69 101.895 100.012
54 27 1 102.603 101.709 98.8478
55 28 1 97.1898 99.8032 99.5928
56 28 1 98.0525 99.398 98.8018
57 29 1 99.2035 97.9217 98.4384
58 29 1 98.6386 97.8931 99.4812
59 30 1 100.524 100.602 98.0544
60 30 1 101.357 100.001 98.6825
61 31 1 102.039 98.3114 98.4395
62 31 1 100.929 98.7205 98.638
63 32 1 101.275 102.475 97.7355
64 32 1 101.629 102.058 98.798
65 33 1 99.1316 102.96 99.1701
66 33 1 99.9861 102.185 99.0087
67 34 1 102.411 101.644 100.993
68 34 1 101.918 101.109 101.941
69 35 1 99.8297 100.168 98.6952
70 35 1 100.761 100.862 99.1003
71 36 1 100.605 98.7863 102.056
72 36 1 100.549 98.7071 100.885
73 37 1 100.149 97.2998 99.6429
74 37 1 100.966 97.86 100.395
75 38 1 98.897 98.6994 102.829
76 38 1 98.6 98.9552 101.725
77 39 1 98.6003 100.976 102.504
78 39 1 98.8019 99.7635 102.745
79 40 1 98.9434 97.6202 102.37
80 40 1 99.4567 102.932 97.2387
81 41 1 98.5318 97.7493 97.4145
82 41 1 97.6362 98.5812 97.5184
83 42 1 98.6749 102.203 100.116
84 42 1 97.5487 102.328 100.52
85 43 1 102.455 98.5962 101.545
86 43 1 101.363 98.1662 101.403
87 44 1 102.135 100.84 97.2093
88 44 1 102.028 99.6585 102.898
89 45 1 102.47 97.6995 99.1818
90 45 1 97.5699 97.9861 99.4404
91 46 1 102.282 100.055 97.9201
92 46 1 101.592 99.1987 98.0189
93 47 1 101.271 101.646 101.209
94 47 1 101.208 101.813 102.35
95 48 1 97.2738 98.7253 98.7299
96 48 1 102.213 99.2943 98.9231
97 49 1 102.708 98.6436 99.6745
98 49 1 101.985 97.637 100.113
99 50 1 98.046 97.1079 99.0494
100 50 1 98.8017 102.96 98.1527
101 51 1 100.066 97.6259 102.462
102 51 1 99.5391 102.556 102.092
103 52 1 102.2 99.5746 99.9967
104 52 1 102.373 99.6065 101.127
105 53 1 101.749 98.5267 97.2958
106 53 1 102.832 98.5446 102.711
107 54 1 97.8323 100.974 101.738
108 54 1 97.6341 102.14 101.549
109 55 1 100.834 102.833 98.6555
110 55 1 101.348 97.7018 97.9301
111 56 1 99.1337 101.245 100.317
112 56 1 98.8996 101.019 101.495
113 57 1 102.94 97.9625 100.442
114 57 1 102.236 97.5036 101.331
115 58 1 102.107 102.641 99.522
116 58 1 97.05 102.689 98.7417
117 59 1 97.5622 99.9321 101.608
118 59 1 97.5825 98.7221 101.541
119 60 1 97.3136 100.108 100.571
120 60 1 97.1054 98.9763 100.605
121 61 1 101.334 100.17 97.5654
122 61 1 101.151 101.365 97.4165
123 62 1 99.2968 101.855 102.909
124 62 1 99.7097 101.533 101.877
125 63 1 99.1666 101.987 97.9929
126 63 1 99.8275 102.924 98.2476
127 64 1 97.1064 97.8207 98.2559
128 64 1 102.613 98.9201 97.8186
129 65 1 97.1073 97.0438 99.7999
130 65 1 102.449 102.667 100.705
131 66 1 97.9669 97.0878 102.203
132 66 1 102.738 102.792 102.136
133 67 1 99.852 98.0705 100.37
134 67 1 100.283 97.872 101.442
135 68 1 101.766 102.835 102.825
136 68 1 102.386 97.7472 97.436
137 69 1 101.399 97.7258 99.0284
138 69 1 100.569 98.4331 99.5984
139 70 1 101.666 101.969 100.215
140 70 1 101.117 102.933 99.7521
141 71 1 102.727 102.714 97.4037
142 71 1 97.5198 102.101 102.646
143 72 1 97.4519 97.5116 97.0953
144 72 1 97.1549 97.8304 101.938
145 73 1 101.017 97.9836 102.67
146 73 1 101.71 98.8792 102.212
147 74 1 99.1185 97.2917 100.274
148 74 1 98.9978 98.3239 100.924
149 75 1 100.689 99.8195 101.973
150 75 1 101.233 100.658 102.591
