ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7030564369858936e+01 1.0296943563014112e+02
9.7030564369858936e+01 1.0296943563014112e+02
9.7030564369858936e+01 1.0296943563014112e+02
ITEM: ATOMS id mol type x y z
1 1 1 99.3611 97.1174 99.0468
2 1 1 100.06 97.3358 99.9753
3 2 1 102.195 97.4293 98.9411
4 2 1 102.123 102.332 98.3409
5 3 1 102.207 98.2288 98.0143
6 3 1 102.357 98.7043 102.855
7 4 1 100.692 98.5094 99.1789
8 4 1 101.31 97.8429 98.4187
9 5 1 97.7855 102.902 97.7861
10 5 1 98.9303 97.1584 97.5617
11 6 1 98.8863 98.7836 98.1888
12 6 1 98.2426 97.8626 97.9656
13 7 1 97.8052 97.5366 99.5091
14 7 1 98.401 102.937 98.6378
15 8 1 98.911 97.1888 102.457
16 8 1 98.9492 98.2371 97.1973
17 9 1 97.2487 100.092 97.4495
18 9 1 97.148 100.947 98.2934
19 10 1 101.307 98.8791 99.938
20 10 1 102.011 97.9678 100.159
21 11 1 102.637 102.045 100.042
22 11 1 101.821 102.879 100.351
23 12 1 97.3665 99.1607 101.521
24 12 1 97.4552 98.3761 102.414
25 13 1 102.956 101.803 102.701
26 13 1 97.1616 102.097 97.8904
27 14 1 99.6404 101.156 102.764
28 14 1 98.8669 101.746 102.075
29 15 1 97.4295 102.298 101.868
30 15 1 97.8551 101.221 102.186
31 16 1 99.112 100.935 98.6795
32 16 1 99.116 99.803 98.4073
33 17 1 100.097 99.8978 101.259
34 17 1 101.252 99.5501 101.505
35 18 1 99.6431 102.55 98.0935
36 18 1 100.533 101.788 98.2231
37 19 1 101.15 98.8962 98.331
38 19 1 101.932 98.4959 99.1295
39 20 1 102.207 99.8675 102.82
40 20 1 101.021 100.141 102.788
41 21 1 98.4742 99.511 100.216
42 21 1 97.8738 98.6076 99.6056
43 22 1 99.2107 99.6405 101.797
44 22 1 99.6294 98.7749 102.436
45 23 1 100.752 99.6999 100.441
46 23 1 101.578 99.8905 99.6754
47 24 1 98.5528 101.393 99.461
48 24 1 97.8718 101.72 98.5706
49 25 1 100.152 100.806 100.723
50 25 1 99.08 100.364 101.018
51 26 1 99.3715 99.2794 100.746
52 26 1 99.1207 99.061 99.5122
53 27 1 98.8665 97.618 99.8221
54 27 1 99.6955 98.1693 99.2571
55 28 1 98.8628 99.4219 102.856
56 28 1 98.2035 100.388 102.95
57 29 1 100.074 100.006 97.8863
58 29 1 99.8481 100.245 99.0278
59 30 1 101.752 99.2586 97.5639
60 30 1 102.9 99.1081 97.7726
61 31 1 97.9941 97.2726 101.901
62 31 1 98.4644 98.3573 102.203
63 32 1 97.7371 98.1764 101.414
64 32 1 102.533 98.462 101.799
65 33 1 102.946 99.8442 100.837
66 33 1 101.828 99.5557 100.614
67 34 1 97.1906 99.3524 102.614
68 34 1 98.0615 98.7719 97.2424
69 35 1 102.846 98.1972 99.5237
70 35 1 102.479 99.2906 99.7953
71 36 1 98.4282 99.0483 101.263
72 36 1 97.5754 99.0063 100.481
73 37 1 101.337 102.5 101.298
74 37 1 102.308 102.384 102.074
75 38 1 99.5391 101.488 97.8451
76 38 1 99.0933 102.023 98.8091
77 39 1 101.573 100.48 98.8459
78 39 1 102.014 99.4614 98.6477
