ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7031547744526094e+01 1.0296845225547391e+02
9.7031547744526094e+01 1.0296845225547391e+02
9.7031547744526094e+01 1.0296845225547391e+02
ITEM: ATOMS id mol type x y z
1 1 1 102.066 98.3244 101.404
2 1 1 102.104 99.505 101.091
3 2 1 98.6423 100.369 101.389
4 2 1 98.6113 101.429 100.734
5 3 1 100.399 99.7172 97.373
6 3 1 100.502 99.41 98.4984
7 4 1 99.4488 101.357 97.4104
8 4 1 99.0756 102.129 102.558
9 5 1 99.7033 99.1821 102.684
10 5 1 99.2248 100.085 97.3546
11 6 1 100.094 100.678 102.912
12 6 1 100.46 100.747 101.783
13 7 1 98.5335 102.443 100.073
14 7 1 98.1068 102.324 101.15
15 8 1 97.1985 100.279 99.4156
16 8 1 102.9 101.409 99.5275
17 9 1 102.877 100.297 102.925
18 9 1 97.5263 101.412 102.837
19 10 1 101.868 100.499 100.77
20 10 1 102.087 100.787 99.684
21 11 1 102.06 98.7779 98.3626
22 11 1 102.94 98.1379 98.8645
23 12 1 102.219 97.2642 101.515
24 12 1 97.0808 102.523 101.067
25 13 1 97.3063 101.679 101.692
26 13 1 98.4618 101.528 101.822
27 14 1 98.8922 97.2019 100.84
28 14 1 99.5585 102.273 100.3
29 15 1 102.945 102.012 98.655
30 15 1 98.0029 102.509 98.3339
31 16 1 101.204 102.786 101.178
32 16 1 100.014 102.936 101.001
33 17 1 102.541 98.6883 100.438
34 17 1 102.446 97.6296 99.8783
35 18 1 101.635 97.7668 100.652
36 18 1 100.657 98.469 100.499
37 19 1 102.57 101.173 102.312
38 19 1 102.592 101.242 97.5918
39 20 1 101.136 98.5787 98.7729
40 20 1 101.527 97.8542 97.9551
41 21 1 99.0926 98.267 98.5682
42 21 1 98.614 98.074 97.4491
43 22 1 97.2757 97.1333 99.077
44 22 1 102.103 102.63 98.9493
45 23 1 98.3342 97.1666 99.2459
46 23 1 98.8457 97.2995 98.2146
47 24 1 102.94 98.891 101.415
48 24 1 101.974 99.0738 102.086
49 25 1 99.8112 100.739 99.2397
50 25 1 99.9806 101.267 100.259
51 26 1 102.804 102.385 99.7832
52 26 1 102.083 102.665 100.625
53 27 1 101.138 102.403 97.2223
54 27 1 102.107 97.1328 97.3343
55 28 1 98.3765 97.8953 100.148
56 28 1 97.6946 98.6972 100.705
57 29 1 97.3147 102.357 97.4414
58 29 1 102.708 97.1652 98.2093
59 30 1 100.098 102.448 102.942
60 30 1 99.1214 97.2022 97.0373
61 31 1 102.286 98.6993 99.4138
62 31 1 101.314 98.1318 99.7167
63 32 1 98.1875 97.0648 97.4112
64 32 1 98.4244 101.866 97.3987
65 33 1 99.164 98.2728 102.504
66 33 1 100.24 98.4355 102.11
67 34 1 99.586 97.9008 97.7087
68 34 1 100.08 97.5925 102.641
69 35 1 97.6337 101.824 100.374
70 35 1 97.0677 100.721 100.338
71 36 1 97.2657 97.2366 101.95
72 36 1 98.122 97.8871 101.376
73 37 1 99.4111 97.8809 101.541
74 37 1 99.7236 102.773 102.03
75 38 1 97.6355 100.575 102.044
76 38 1 97.2077 99.9142 101.079
77 39 1 99.3747 102.366 97.7794
