ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7025305423552794e+01 1.0297469457644721e+02
9.7025305423552794e+01 1.0297469457644721e+02
9.7025305423552794e+01 1.0297469457644721e+02
ITEM: ATOMS id mol type x y z
1 1 1 102.431 99.9106 100.924
2 1 1 102.709 99.6899 99.7396
3 2 1 102.537 100.972 101.236
4 2 1 102.509 101.667 102.176
5 3 1 98.5644 101.08 98.1149
6 3 1 98.8104 99.9818 98.3809
7 4 1 100.736 101.795 102.161
8 4 1 99.8609 101.985 101.394
9 5 1 99.8199 100.1 101.141
10 5 1 99.3551 101.037 101.687
11 6 1 102.011 99.3893 97.7889
12 6 1 97.0793 99.9862 97.824
13 7 1 98.9604 97.6406 102.376
14 7 1 99.0552 102.611 97.0588
15 8 1 102.242 100.58 99.9256
16 8 1 101.934 100.874 98.8293
17 9 1 100.987 100.77 97.8077
18 9 1 101.039 101.82 97.2465
19 10 1 102.747 101.42 100.299
20 10 1 101.684 101.46 99.653
21 11 1 101.957 101.301 97.0842
22 11 1 97.0987 101.847 97.106
23 12 1 97.5812 98.2945 101.527
24 12 1 98.5007 97.5857 101.318
25 13 1 97.8438 101.316 100.646
26 13 1 97.1139 101.905 101.28
27 14 1 100.434 102.881 101.023
28 14 1 99.8819 102.084 100.315
29 15 1 99.1819 101.672 99.6928
30 15 1 98.1982 101.364 99.1308
31 16 1 101.303 102.411 101.487
32 16 1 100.766 102.833 102.458
33 17 1 97.0855 99.6595 102.758
34 17 1 97.5466 98.612 102.51
35 18 1 102.02 98.0295 100.167
36 18 1 97.3182 98.2439 100.477
37 19 1 102.763 102.87 102.822
38 19 1 102.444 102.695 101.746
39 20 1 101.905 97.8644 98.7873
40 20 1 100.772 97.3362 98.8335
41 21 1 98.2654 98.0838 97.0911
42 21 1 97.8374 102.906 97.2912
43 22 1 97.176 97.7446 98.3308
44 22 1 97.6194 98.6403 98.7717
45 23 1 97.769 101.844 98.3319
46 23 1 97.9742 97.0681 98.3709
47 24 1 101.917 98.4122 102.106
48 24 1 100.814 98.7343 101.964
49 25 1 100.677 101.432 99.995
50 25 1 101.614 101.077 100.645
51 26 1 97.683 97.2878 99.3475
52 26 1 102.785 97.3415 100.192
53 27 1 101.964 97.765 102.914
54 27 1 101.178 102.928 97.4343
55 28 1 97.2718 97.2653 101.197
56 28 1 97.3123 102.365 100.335
57 29 1 102.746 101.374 98.0668
58 29 1 102.018 100.502 97.8464
59 30 1 98.6126 102.275 97.9805
60 30 1 98.2105 101.977 102.822
61 31 1 97.4275 99.3147 100.813
62 31 1 97.6545 99.2417 99.636
63 32 1 98.3009 101.597 101.704
64 32 1 99.3041 101.928 102.276
65 33 1 98.2223 99.3413 102.749
66 33 1 98.6381 98.586 101.882
67 34 1 99.2951 98.1847 97.3769
68 34 1 100.023 97.5964 98.1427
69 35 1 97.9653 100.461 101.446
70 35 1 98.216 99.8865 100.401
71 36 1 98.0832 102.452 101.059
72 36 1 97.4858 102.373 102.152
73 37 1 99.2567 102.805 100.97
74 37 1 99.4687 97.9315 101.469
75 38 1 98.7293 101.005 102.546
76 38 1 97.8388 101.129 97.3884
77 39 1 99.2798 101.702 98.6032
78 39 1 99.4401 102.916 98.8827
79 40 1 100.55 97.6094 101.788
80 40 1 99.8972 98.2781 102.485
81 41 1 99.94 97.3222 97.1461
82 41 1 100.893 97.9586 102.782
83 42 1 100.885 101.141 98.9106
84 42 1 100.211 101.444 97.9545
85 43 1 100.898 97.6019 100.309
86 43 1 100.367 98.3758 101.089
87 44 1 101.702 99.0968 101.293
88 44 1 102.515 98.1404 101.194
89 45 1 99.2535 99.1343 102.714
90 45 1 100.435 99.231 102.866
91 46 1 101.679 99.8201 98.6881
92 46 1 101.869 98.9728 99.5428
93 47 1 99.0283 98.0593 99.9637
94 47 1 99.5858 98.8533 100.589
95 48 1 98.622 98.993 98.8235
96 48 1 98.2451 98.1175 98.1247
97 49 1 97.9136 100.323 102.53
98 49 1 102.966 100.148 101.822
99 50 1 98.6248 99.9257 99.4102
100 50 1 98.5599 100.91 100.017
101 51 1 98.146 100.093 97.5701
102 51 1 97.6265 100.736 98.4195
103 52 1 97.7262 100.396 99.4675
104 52 1 102.708 100.222 98.8144
105 53 1 99.1602 102.842 99.8866
106 53 1 98.2597 102.072 100.011
107 54 1 101.159 102.392 100.234
108 54 1 100.79 101.595 101.023
109 55 1 102.786 97.814 102.181
110 55 1 102.532 98.7329 102.878
111 56 1 102.615 99.1773 98.7091
112 56 1 101.488 98.7897 98.5156
113 57 1 101.477 98.8016 97.0893
114 57 1 102.313 98.4036 97.9069
115 58 1 102.287 97.3595 97.8479
116 58 1 97.2126 97.8429 97.2884
117 59 1 99.3545 98.4488 98.3414
118 59 1 100.301 98.4817 97.5701
119 60 1 98.0553 98.2589 99.6416
120 60 1 98.2996 98.5846 100.803
121 61 1 102.12 100.596 102.297
122 61 1 101.935 99.4445 102.276
123 62 1 102.59 97.0847 99.0194
124 62 1 97.4245 102.191 99.2852
125 63 1 102.068 101.98 100.923
126 63 1 101.884 97.1903 100.811
127 64 1 100.413 98.5074 98.6281
128 64 1 100.864 99.3412 99.3164
129 65 1 99.3168 99.9226 100.165
130 65 1 100.141 100.558 99.5566
131 66 1 101.088 98.1654 99.3679
132 66 1 99.9096 97.8074 99.3382
133 67 1 102.416 98.9468 100.501
134 67 1 101.545 99.7698 100.36
135 68 1 98.6656 97.6703 99.0261
136 68 1 98.8997 97.358 97.8714
137 69 1 98.8558 100.519 100.965
138 69 1 98.8327 100.008 102.065
139 70 1 99.6917 99.3788 97.802
140 70 1 99.7574 99.7992 98.9033
141 71 1 100.339 100.204 97.2443
142 71 1 99.1691 100.233 97.1924
143 72 1 100.1 102.182 97.062
144 72 1 100.675 102.37 98.1653
145 73 1 100.306 99.639 100.154
146 73 1 100.367 98.4798 100.025
147 74 1 98.6716 99.062 99.9675
148 74 1 98.8693 99.4847 101.075
149 75 1 100.843 99.9356 102.146
150 75 1 100.682 99.4403 101.106
151 76 1 100.407 100.842 101.722
152 76 1 100.721 100.446 100.674
153 77 1 100.678 100.169 98.5852
154 77 1 99.6786 100.53 98.0825
155 78 1 101.639 102.8 98.4413
156 78 1 101.61 97.2144 99.5724
157 79 1 101.115 102.214 99.1386
158 79 1 100.3 102.851 99.7725
159 80 1 101.702 102.304 102.526
160 80 1 101.567 101.343 101.754
161 81 2 99.9542 101.054 102.719
162 82 2 98.5307 102.44 99.0712
163 83 2 102.306 102.26 99.8856
164 84 2 98.9589 101.684 100.732
165 85 2 101.421 98.111 101.217
166 86 2 102.965 102.533 98.0981
167 87 2 102.765 99.1059 101.714
168 88 2 99.7137 102.845 102.01
169 89 2 98.1967 97.2702 100.299
170 90 2 100.106 101.944 99.1337
171 91 2 97.3021 100.422 100.523
172 92 2 99.6472 102.475 97.9467
173 93 2 98.6153 102.678 101.935
174 94 2 101.533 100.247 101.44
175 95 2 98.5612 99.0447 97.7369
176 96 2 102.827 98.2935 99.4306
177 97 2 97.4131 98.928 97.7611
178 98 2 101.461 99.934 97.1565
179 99 2 102.914 101.231 99.2605
180 100 2 101.231 97.9249 97.9217
181 101 2 102.109 102.195 97.6181
182 102 2 99.6637 98.9165 99.4399
183 103 2 102.281 102.025 98.8348
184 104 2 101.038 100.822 102.674
185 105 2 101.533 101.586 98.21
186 106 2 99.8175 97.6619 100.513
187 107 2 99.8324 101.047 100.615
188 108 2 97.8083 97.4713 102.25
189 109 2 97.9059 99.3663 101.733
190 110 2 100.872 99.3864 97.9103
191 111 2 97.7846 99.6754 98.6055
192 112 2 101.625 97.4171 101.985
193 113 2 97.4878 101.206 102.199
194 114 2 101.214 100.429 99.617
195 115 2 99.2255 101.476 97.4208
196 116 2 99.2037 100.798 99.1329
197 117 2 102.901 100.739 97.0524
198 118 2 99.852 100.023 102.23
199 119 2 99.6973 99.0345 101.639
200 120 2 101.262 98.7426 100.403
ITEM: TIMESTEP
1000
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.6995409246035138e+01 1.0300459075396486e+02
9.7025305423552794e+01 1.0297469457644721e+02
9.7025305423552794e+01 1.0297469457644721e+02
ITEM: ATOMS id mol type x y z
1 1 1 102.387 99.8817 100.907
2 1 1 102.739 99.7182 99.7513
3 2 1 102.463 100.908 101.197
4 2 1 102.514 101.623 102.178
5 3 1 98.5926 101.098 98.1098
6 3 1 98.8503 99.9814 98.3425
7 4 1 100.733 101.812 102.104
8 4 1 99.8993 102.014 101.393
9 5 1 99.7562 100.097 101.104
10 5 1 99.4147 101.058 101.728
11 6 1 102.22 99.4255 97.6071
12 6 1 97.1086 100.086 97.7758
13 7 1 99.0057 97.7563 102.418
14 7 1 98.9396 102.706 97.0839
15 8 1 102.234 100.595 99.975
16 8 1 101.857 100.92 98.9137
17 9 1 100.958 100.699 97.8703
18 9 1 101.065 101.762 97.2452
19 10 1 102.787 101.445 100.272
20 10 1 101.713 101.533 99.7405
21 11 1 102.005 101.247 97.1457
22 11 1 97.0628 101.858 97.1367
23 12 1 97.5651 98.2549 101.52
24 12 1 98.4702 97.5421 101.258
25 13 1 97.8787 101.262 100.662
26 13 1 97.0611 101.867 101.279
27 14 1 100.471 102.918 100.948
28 14 1 99.9191 102.076 100.334
29 15 1 99.2063 101.739 99.6438
30 15 1 98.1171 101.362 99.248
31 16 1 101.285 102.483 101.401
32 16 1 100.781 102.802 102.443
33 17 1 97.1054 99.6238 102.739
34 17 1 97.5734 98.5621 102.548
35 18 1 102.139 97.9884 100.139
36 18 1 97.3285 98.2174 100.478
37 19 1 102.695 102.837 102.813
38 19 1 102.427 102.649 101.665
39 20 1 101.908 97.8243 98.7477
40 20 1 100.824 97.2817 98.9005
41 21 1 98.2373 97.9485 97.185
