ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7035151678063599e+01 1.0296484832193640e+02
9.7035151678063599e+01 1.0296484832193640e+02
9.7035151678063599e+01 1.0296484832193640e+02
ITEM: ATOMS id mol type x y z
1 1 1 97.1183 98.1788 100.101
2 1 1 97.5193 99.3091 99.9414
3 2 1 99.122 99.9213 100.786
4 2 1 99.7951 99.3414 100.004
5 3 1 101.206 97.8318 99.6054
6 3 1 100.222 98.2182 98.9867
7 4 1 98.4173 100.359 102.37
8 4 1 97.444 101.137 102.32
9 5 1 99.9622 97.6227 97.2364
10 5 1 100.106 98.8408 97.1161
11 6 1 98.9181 101.758 101.261
12 6 1 98.9825 100.959 100.399
13 7 1 99.3001 98.3769 102.542
14 7 1 99.2884 97.9622 101.355
15 8 1 97.5362 101.138 100.421
16 8 1 97.2701 102.233 100.216
17 9 1 101.486 101.162 97.0379
18 9 1 101.975 101.999 97.7149
19 10 1 102.508 100.975 99.9945
20 10 1 101.83 101.361 100.925
21 11 1 102.034 97.0944 97.7198
22 11 1 102.693 102.929 98.6883
23 12 1 98.1106 99.2684 100.788
24 12 1 99.1863 98.746 100.663
25 13 1 102.136 100.016 101.693
26 13 1 101.267 99.3508 101.999
27 14 1 99.886 102.05 100.84
28 14 1 99.2412 101.877 99.8822
29 15 1 102.87 101.865 98.4886
30 15 1 102.115 101.127 98.9471
31 16 1 102.201 101.717 102.029
32 16 1 101.029 101.822 102.278
33 17 1 97.6179 99.1839 101.721
34 17 1 97.4694 98.1676 101.166
35 18 1 101.237 98.3598 100.582
36 18 1 102.342 98.2531 101.076
37 19 1 97.9175 102.109 102.881
38 19 1 98.4856 101.135 97.3832
39 20 1 102.438 98.9355 98.9096
40 20 1 101.571 99.2865 98.1545
41 21 1 99.4695 97.2963 98.1397
42 21 1 98.549 102.698 97.6156
43 22 1 98.5952 102.943 98.6204
44 22 1 98.3316 97.8344 99.4223
45 23 1 97.3337 97.8064 99.1154
46 23 1 102.528 98.032 98.3037
47 24 1 101.725 99.2047 101.046
48 24 1 101.533 98.2788 101.821
49 25 1 100.742 101.04 99.1797
50 25 1 100.969 100.81 100.359
51 26 1 102.503 101.977 99.4948
52 26 1 102.76 97.1435 99.7822
53 27 1 102.549 98.9592 97.7875
54 27 1 102.797 97.8494 97.2863
55 28 1 98.3198 97.5524 101.121
56 28 1 98.9525 102.621 100.644
57 29 1 101.321 101.291 98.2721
58 29 1 101.844 102.232 98.7377
59 30 1 99.2127 102.881 102.74
60 30 1 98.7828 97.8641 97.4569
61 31 1 97.4578 100.421 99.6098
62 31 1 102.465 99.7907 99.7396
63 32 1 97.7522 100.338 101.454
64 32 1 98.6557 99.6088 101.645
65 33 1 100.211 102.492 102.54
66 33 1 100.996 97.0567 97.3368
67 34 1 100.679 98.5795 97.9682
68 34 1 101.272 99.1507 97.1457
69 35 1 102.052 98.5455 102.835
70 35 1 102.101 99.6998 102.693
71 36 1 97.8532 101.509 101.367
72 36 1 98.3306 102.448 101.962
73 37 1 99.3397 102.675 101.743
74 37 1 100.532 102.491 101.52
75 38 1 98.1026 99.3095 102.65
76 38 1 97.1132 99.9443 102.225
77 39 1 100.264 101.533 98.3018
78 39 1 99.6242 102.443 98.8508
79 40 1 99.9708 97.5145 102.11
80 40 1 101.104 97.2013 102.118
81 41 1 101.548 102.303 101.462
82 41 1 101.773 102.411 102.677
83 42 1 99.0765 101.849 98.1159
84 42 1 97.9113 102.198 98.2568
85 43 1 100.613 99.1996 101.094
86 43 1 101.135 100.201 101.263
87 44 1 99.5554 100.121 101.745
88 44 1 99.6141 98.9512 101.681
89 45 1 99.5263 99.5936 97.9738
90 45 1 99.906 100.227 97.083
91 46 1 102.007 100.361 100.727
92 46 1 101.211 99.6198 100.233
93 47 1 99.0603 97.6537 100.318
94 47 1 99.9021 97.1508 101
95 48 1 98.8366 98.9443 97.4587
96 48 1 97.8228 98.3136 97.4201
97 49 1 98.4347 101.019 99.5261
98 49 1 98.1622 100.238 100.408
99 50 1 98.7139 100.038 97.4292
100 50 1 99.5142 100.935 97.772
101 51 1 102.397 100.723 102.656
102 51 1 102.731 101.82 102.932
103 52 1 97.1847 100.744 98.6536
104 52 1 97.5084 101.377 97.7179
105 53 1 98.6566 102.773 99.6279
106 53 1 98.2615 101.893 100.269
107 54 1 100.948 102.119 100.429
108 54 1 100.158 101.324 100.006
109 55 1 97.5524 97.2546 101.835
110 55 1 102.665 98.0431 102.144
111 56 1 97.6417 99.334 97.6822
112 56 1 98.5441 99.363 98.4024
113 57 1 101.631 100.195 97.6356
114 57 1 102.718 99.989 97.5942
115 58 1 97.881 97.2516 102.936
116 58 1 97.7641 98.2322 102.271
117 59 1 102.842 102.881 102.663
118 59 1 101.869 97.5534 102.695
119 60 1 98.2274 98.3459 100.327
120 60 1 98.1382 98.8864 99.233
121 61 1 99.2081 101.868 97.0487
122 61 1 99.7678 101.691 101.93
123 62 1 100.817 97.2521 100.459
124 62 1 101.97 97.6869 100.273
125 63 1 101.575 97.4283 101.195
126 63 1 102.751 97.2948 100.861
127 64 1 100.577 99.6339 97.725
128 64 1 101.158 100.215 98.5696
129 65 1 99.4304 99.1568 98.9465
130 65 1 98.7633 99.4145 99.9462
131 66 1 100.309 99.5823 102.253
132 66 1 100.474 98.4388 102.075
133 67 1 99.326 100.89 102.471
134 67 1 98.7712 100.747 101.423
135 68 1 98.6024 101.937 99.0464
136 68 1 97.5184 101.521 99.3632
137 69 1 99.0319 100.374 98.5469
138 69 1 97.9512 100.228 98.1078
139 70 1 100.067 100.345 98.5433
140 70 1 100.496 99.2682 98.7412
141 71 1 100.89 101.923 97.4354
142 71 1 100.85 102.499 98.4327
143 72 1 100.528 97.5553 98.1254
144 72 1 100.474 97.2112 99.2586
145 73 1 99.404 97.5706 99.1934
146 73 1 100.094 97.9563 100.079
147 74 1 97.5333 98.55 98.3832
148 74 1 97.2954 99.6327 98.7629
149 75 1 100.949 100.258 102.737
150 75 1 101.558 100.92 101.907
151 76 1 100.196 100.068 100.604
152 76 1 100.579 100.009 99.5108
153 77 1 102.258 100.07 98.5756
154 77 1 101.537 99.4719 99.2736
155 78 1 101.3 98.5472 98.8535
156 78 1 102.201 97.871 99.264
157 79 1 101.596 101.563 99.744
158 79 1 100.556 102.085 99.3654
159 80 1 102.756 101.974 101.106
160 80 1 97.8761 102.509 101.051
161 81 2 99.2791 99.5138 102.602
162 82 2 97.6236 102.581 99.2122
163 83 2 101.56 102.77 99.5957
164 84 2 102.694 100.949 101.376
165 85 2 100.281 98.0946 101.09
166 86 2 97.6883 97.5056 98.1178
167 87 2 102.851 99.0922 100.767
168 88 2 100.818 101.357 101.244
169 89 2 97.9426 97.1845 100.227
170 90 2 99.5412 101.239 98.9786
171 91 2 97.0771 100.118 100.683
172 92 2 98.2727 101.133 98.475
173 93 2 98.6022 97.5976 102.231
174 94 2 99.8665 100.98 100.98
175 95 2 99.5887 98.4349 98.0298
176 96 2 102.019 98.7284 100.005
177 97 2 97.0502 99.0389 102.774
178 98 2 100.264 101.321 102.806
179 99 2 102.377 101.024 97.7936
180 100 2 101.62 98.1339 97.8196
181 101 2 97.0771 102.61 97.6869
182 102 2 98.6669 98.2633 98.4808
183 103 2 102.028 102.428 100.465
184 104 2 97.2558 102.15 102.029
185 105 2 101.476 97.4292 98.6649
186 106 2 99.7917 102.734 99.9276
187 107 2 99.5161 100.329 99.6421
188 108 2 98.4947 98.5864 101.645
189 109 2 98.305 100.031 99.2208
190 110 2 100.632 100.785 97.6711
191 111 2 97.6113 100.386 97.0988
192 112 2 102.324 102.917 101.748
193 113 2 102.465 99.0403 101.846
194 114 2 101.657 100.466 99.6001
195 115 2 99.9785 102.473 97.6454
196 116 2 100.67 98.8558 99.7521
197 117 2 99.1561 98.464 99.6469
198 118 2 98.4708 101.447 102.29
199 119 2 100.999 98.1164 102.878
200 120 2 100.37 100.758 101.927
ITEM: TIMESTEP
1000
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7005354457048924e+01 1.0299464554295108e+02
9.7035151678063599e+01 1.0296484832193640e+02
9.7035151678063599e+01 1.0296484832193640e+02
ITEM: ATOMS id mol type x y z
1 1 1 96.9106 98.2018 100.129
2 1 1 97.3775 99.3185 99.8295
3 2 1 99.1338 99.9426 100.736
4 2 1 99.7233 99.2966 99.9255
5 3 1 101.127 97.8182 99.6518
6 3 1 100.198 98.2984 98.9938
7 4 1 98.4176 100.386 102.369
8 4 1 97.4194 101.118 102.339
9 5 1 99.9727 97.7189 97.1328
10 5 1 100.147 98.9102 97.0496
11 6 1 98.8983 101.823 101.257
12 6 1 99.0103 100.981 100.411
13 7 1 99.2253 98.4068 102.524
14 7 1 99.1836 97.9459 101.379
15 8 1 97.5522 101.178 100.49
16 8 1 97.2665 102.291 100.214
17 9 1 101.545 101.137 97.0798
18 9 1 102.002 102.01 97.7903
19 10 1 102.56 101.037 100.08
20 10 1 101.848 101.394 100.952
21 11 1 102.08 97.1374 97.6865
22 11 1 102.677 102.892 98.7129
23 12 1 98.0325 99.2407 100.743
24 12 1 99.121 98.7653 100.647
25 13 1 102.152 100.002 101.684
26 13 1 101.321 99.2783 102.087
27 14 1 99.8745 102.025 100.811
28 14 1 99.2283 101.858 99.8323
29 15 1 102.946 101.883 98.4687
30 15 1 102.233 101.086 98.9927
31 16 1 102.241 101.73 102.046
32 16 1 101.027 101.84 102.264
33 17 1 97.5604 99.2268 101.679
34 17 1 97.4209 98.1782 101.142
35 18 1 101.18 98.2854 100.793
36 18 1 102.348 98.2521 101.054
37 19 1 97.8798 102.088 102.979
38 19 1 98.5166 101.12 97.3542
39 20 1 102.49 98.8382 98.9965
40 20 1 101.646 99.2631 98.2185
41 21 1 99.4585 97.3364 98.0651
42 21 1 98.5531 102.713 97.5862
43 22 1 98.6364 102.918 98.6089
44 22 1 98.3215 97.8022 99.3852
45 23 1 97.2827 97.8417 99.1892
46 23 1 102.553 97.9306 98.3047
47 24 1 101.687 99.2217 101.081
48 24 1 101.613 98.2699 101.859
49 25 1 100.742 101.009 99.2497
50 25 1 100.954 100.783 100.383
51 26 1 102.588 101.977 99.4852
52 26 1 102.775 97.1459 99.7916
53 27 1 102.6 98.8623 97.8188
54 27 1 102.852 97.8407 97.2711
55 28 1 98.2603 97.5554 101.076
56 28 1 98.9445 102.591 100.603
57 29 1 101.388 101.251 98.3153
58 29 1 101.846 102.209 98.7978
59 30 1 99.2608 102.937 102.78
60 30 1 98.7304 97.8797 97.4687
61 31 1 97.3335 100.446 99.6465
62 31 1 102.41 99.7578 99.9658
63 32 1 97.7968 100.426 101.478
64 32 1 98.5939 99.6401 101.574
65 33 1 100.277 102.471 102.527
66 33 1 101.047 97.0783 97.3162
67 34 1 100.706 98.6135 98.0209
68 34 1 101.288 99.1642 97.1893
69 35 1 102.057 98.5519 102.846
70 35 1 102.13 99.702 102.72
71 36 1 97.8656 101.485 101.433
72 36 1 98.3234 102.422 102.103
73 37 1 99.3028 102.717 101.754
74 37 1 100.492 102.519 101.517
75 38 1 98.0597 99.34 102.598
76 38 1 97.1162 99.9893 102.173
77 39 1 100.318 101.621 98.3486
78 39 1 99.6273 102.4 98.8565
79 40 1 99.9233 97.5565 101.982
80 40 1 101.056 97.1968 102.163
81 41 1 101.558 102.276 101.496
82 41 1 101.808 102.414 102.695
83 42 1 99.0638 101.875 98.0846
84 42 1 97.9201 102.227 98.2177
85 43 1 100.604 99.1633 101.161
86 43 1 101.11 100.167 101.248
87 44 1 99.5327 100.113 101.739
88 44 1 99.5086 98.976 101.628
89 45 1 99.518 99.6337 97.9255
90 45 1 99.957 100.174 97.0087
91 46 1 102.034 100.345 100.736
92 46 1 101.191 99.6691 100.319
93 47 1 98.9962 97.719 100.297
94 47 1 99.865 97.2127 100.969
95 48 1 98.7582 98.9732 97.4484
96 48 1 97.7947 98.2634 97.3851
97 49 1 98.5609 100.959 99.4603
98 49 1 98.1846 100.282 100.383
99 50 1 98.7292 100.093 97.3982
100 50 1 99.5609 100.915 97.739
101 51 1 102.484 100.695 102.605
102 51 1 102.809 101.827 103.005
103 52 1 97.1796 100.706 98.6457
104 52 1 97.5064 101.313 97.712
105 53 1 98.7828 102.787 99.5924
106 53 1 98.2276 101.863 100.105
107 54 1 100.907 102.117 100.428
108 54 1 100.106 101.288 100.016
109 55 1 97.5212 97.2613 101.839
110 55 1 102.653 98.0155 102.107
111 56 1 97.6784 99.2835 97.6317
112 56 1 98.5201 99.4146 98.3964
113 57 1 101.674 100.234 97.6314
114 57 1 102.808 99.9256 97.6187
115 58 1 97.8315 97.2884 102.975
116 58 1 97.6639 98.2253 102.232
117 59 1 102.855 102.858 102.672
118 59 1 101.888 97.5518 102.677
119 60 1 98.08 98.3259 100.273
120 60 1 98.0768 98.8153 99.2217
121 61 1 99.2349 101.885 97.0057
122 61 1 99.8535 101.731 101.904
123 62 1 100.827 97.2373 100.507
124 62 1 101.956 97.6501 100.307
125 63 1 101.607 97.3719 101.238
126 63 1 102.834 97.3247 100.897
127 64 1 100.558 99.6559 97.7354
128 64 1 101.141 100.212 98.6134
129 65 1 99.4051 99.2068 98.9027
130 65 1 98.6806 99.4498 99.8713
131 66 1 100.334 99.5983 102.159
132 66 1 100.519 98.4332 101.966
133 67 1 99.3401 100.891 102.533
134 67 1 98.795 100.807 101.429
135 68 1 98.566 101.919 99.0363
136 68 1 97.5505 101.5 99.3375
137 69 1 98.9738 100.373 98.6092
138 69 1 97.942 100.236 98.0494
139 70 1 100.038 100.306 98.5676
140 70 1 100.569 99.304 98.788
141 71 1 100.947 101.942 97.4143
142 71 1 100.892 102.524 98.3997
143 72 1 100.524 97.5671 98.1171
144 72 1 100.477 97.1465 99.1944
145 73 1 99.4331 97.5583 99.1016
146 73 1 100.062 97.9208 99.9741
147 74 1 97.5128 98.4836 98.3838
148 74 1 97.2167 99.5955 98.5894
149 75 1 101 100.278 102.709
150 75 1 101.593 100.888 101.879
151 76 1 100.199 100.001 100.608
152 76 1 100.559 100.028 99.5376
153 77 1 102.236 100.092 98.5938
154 77 1 101.555 99.4666 99.3191
155 78 1 101.326 98.5173 98.8759
156 78 1 102.198 97.8445 99.3055
157 79 1 101.628 101.522 99.9046
158 79 1 100.743 102.089 99.3782
159 80 1 102.851 101.981 101.137
160 80 1 97.9585 102.455 101.081
161 81 2 99.2311 99.5165 102.558
162 82 2 97.637 102.598 99.22
163 83 2 101.589 102.78 99.6688
164 84 2 102.785 100.974 101.375
165 85 2 100.057 98.2118 100.943
166 86 2 97.6523 97.4588 98.1527
167 87 2 102.838 99.1095 100.778
168 88 2 100.828 101.4 101.238
169 89 2 97.9276 97.1669 100.139
170 90 2 99.5791 101.203 98.9671
171 91 2 97.0914 100.117 100.753
172 92 2 98.2914 101.14 98.4292
173 93 2 98.5397 97.6159 102.248
174 94 2 99.8992 100.947 101.008
175 95 2 99.5839 98.4901 97.9314
176 96 2 101.881 98.6823 100.027
177 97 2 97.0216 99.0151 102.727
178 98 2 100.308 101.33 102.832
179 99 2 102.407 100.979 97.761
180 100 2 101.629 98.1398 97.7886
181 101 2 97.0571 102.634 97.7577
182 102 2 98.6849 98.2908 98.4514
183 103 2 102.094 102.462 100.517
184 104 2 97.2858 102.135 102.057
185 105 2 101.523 97.3766 98.6897
186 106 2 99.8755 102.657 99.929
187 107 2 99.487 100.333 99.6718
188 108 2 98.4327 98.6066 101.618
189 109 2 98.1141 100.013 99.1905
190 110 2 100.655 100.807 97.7086
191 111 2 97.5966 100.354 97.0699
192 112 2 102.387 102.896 101.794
193 113 2 102.475 99.038 101.844
194 114 2 101.663 100.47 99.6187
195 115 2 100.002 102.464 97.6238
196 116 2 100.688 98.8445 99.8911
197 117 2 99.1046 98.4612 99.5809
198 118 2 98.4832 101.428 102.265
199 119 2 101.014 98.1987 102.863
200 120 2 100.389 100.772 101.969
ITEM: TIMESTEP
2000
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.6975257768984406e+01 1.0302474223101559e+02
9.7035151678063599e+01 1.0296484832193640e+02
9.7035151678063599e+01 1.0296484832193640e+02
ITEM: ATOMS id mol type x y z
1 1 1 96.8817 98.1975 100.124
2 1 1 97.3539 99.2904 99.8526
3 2 1 99.1575 99.9605 100.711
4 2 1 99.7917 99.2764 99.9667
5 3 1 101.176 97.8334 99.5877
6 3 1 100.258 98.2331 98.954
7 4 1 98.4236 100.354 102.333
8 4 1 97.4481 101.141 102.335
9 5 1 99.9969 97.678 97.1682
10 5 1 100.158 98.8619 97.0024
11 6 1 98.7945 101.874 101.324
12 6 1 98.9875 101.085 100.434
13 7 1 99.2501 98.3358 102.49
14 7 1 99.1818 97.8959 101.368
15 8 1 97.4837 101.15 100.524
16 8 1 97.2409 102.242 100.235
17 9 1 101.528 101.172 97.0592
18 9 1 102.056 102.012 97.7589
19 10 1 102.588 101.017 100.034
20 10 1 101.865 101.426 100.945
21 11 1 102.151 97.1579 97.6599
22 11 1 102.699 102.903 98.7236
23 12 1 98.0222 99.3334 100.699
24 12 1 99.1084 98.7615 100.672
25 13 1 102.15 100.041 101.698
26 13 1 101.34 99.2595 102.083
27 14 1 99.8103 102.01 100.831
28 14 1 99.2194 101.898 99.7824
29 15 1 102.983 101.818 98.5527
30 15 1 102.169 101.1 98.9473
31 16 1 102.266 101.665 102.055
32 16 1 101.037 101.813 102.267
33 17 1 97.5617 99.2437 101.693
34 17 1 97.417 98.1659 101.172
35 18 1 101.179 98.3253 100.677
36 18 1 102.334 98.2274 101.046
37 19 1 97.7958 102.074 102.954
38 19 1 98.5089 101.15 97.4539
39 20 1 102.523 98.8685 98.9928
40 20 1 101.717 99.2742 98.1972
41 21 1 99.4489 97.2646 98.0715
42 21 1 98.5239 102.711 97.5607
43 22 1 98.5845 102.908 98.5894
44 22 1 98.3416 97.8319 99.3874
45 23 1 97.3271 97.853 99.1926
46 23 1 102.591 97.9546 98.2988
47 24 1 101.722 99.1716 101.087
48 24 1 101.643 98.2255 101.856
49 25 1 100.742 101.044 99.2157
50 25 1 100.908 100.757 100.376
51 26 1 102.59 101.943 99.5109
52 26 1 102.78 97.1536 99.791
53 27 1 102.665 98.8875 97.8271
54 27 1 102.925 97.816 97.2337
55 28 1 98.2425 97.5391 101.109
56 28 1 98.9412 102.647 100.622
57 29 1 101.377 101.281 98.2597
58 29 1 101.882 102.226 98.7949
59 30 1 99.2416 102.959 102.805
60 30 1 98.6925 97.8489 97.5352
61 31 1 97.3293 100.395 99.6706
62 31 1 102.442 99.7761 99.9169
63 32 1 97.7616 100.385 101.447
64 32 1 98.615 99.6225 101.576
65 33 1 100.17 102.406 102.546
66 33 1 101.014 97.0818 97.2455
67 34 1 100.728 98.5713 97.9739
68 34 1 101.344 99.2107 97.189
69 35 1 102.124 98.5627 102.817
70 35 1 102.189 99.6923 102.727
71 36 1 97.8244 101.466 101.426
72 36 1 98.2834 102.456 102.039
73 37 1 99.2844 102.726 101.734
74 37 1 100.478 102.475 101.515
75 38 1 98.0468 99.3827 102.601
76 38 1 97.0578 100.001 102.151
77 39 1 100.317 101.594 98.3509
78 39 1 99.6126 102.38 98.8661
79 40 1 99.9317 97.5679 102.049
80 40 1 101.092 97.2918 102.066
81 41 1 101.558 102.316 101.477
82 41 1 101.81 102.403 102.721
83 42 1 99.0809 101.85 98.1119
84 42 1 97.909 102.193 98.215
85 43 1 100.667 99.1663 101.15
86 43 1 101.144 100.205 101.246
87 44 1 99.5239 100.16 101.804
88 44 1 99.5545 98.974 101.635
89 45 1 99.5258 99.5541 97.9237
90 45 1 99.9476 100.199 97.0606
91 46 1 102.038 100.446 100.688
92 46 1 101.223 99.6969 100.279
93 47 1 99 97.6971 100.269
94 47 1 99.8536 97.1686 100.928
95 48 1 98.7385 98.9261 97.4455
96 48 1 97.7789 98.3144 97.3292
97 49 1 98.5756 100.98 99.4801
98 49 1 98.186 100.323 100.389
99 50 1 98.7653 100.122 97.4021
100 50 1 99.5781 100.95 97.7579
101 51 1 102.546 100.704 102.719
102 51 1 102.815 101.795 102.968
103 52 1 97.1339 100.749 98.6906
104 52 1 97.4488 101.339 97.7446
105 53 1 98.7177 102.788 99.626
106 53 1 98.2296 101.932 100.18
107 54 1 100.893 102.123 100.402
108 54 1 100.067 101.335 99.9699
109 55 1 97.4821 97.2443 101.836
110 55 1 102.701 98.0488 102.1
111 56 1 97.6402 99.2927 97.6589
112 56 1 98.53 99.3844 98.3902
113 57 1 101.687 100.225 97.6226
