ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
200
ITEM: BOX BOUNDS pp pp pp
9.7036519368311843e+01 1.0296348063168816e+02
9.7036519368311843e+01 1.0296348063168816e+02
9.7036519368311843e+01 1.0296348063168816e+02
ITEM: ATOMS id mol type x y z
1 1 1 97.0767 98.8164 102.608
2 1 1 102.719 99.8919 97.0385
3 2 1 99.6031 98.724 99.8092
4 2 1 99.0071 99.7294 100.043
5 3 1 100.612 99.1365 98.4557
6 3 1 100.871 97.9717 98.2668
7 4 1 97.8075 100.245 102.892
8 4 1 98.2937 100.439 98.0223
9 5 1 100.08 99.0175 101.521
10 5 1 99.1688 99.2486 102.143
11 6 1 97.8762 97.4543 100.386
12 6 1 97.4798 102.702 101.313
13 7 1 98.473 97.1561 97.2881
14 7 1 99.6748 102.707 97.2635
15 8 1 101.56 100.227 101.669
16 8 1 102.049 101.284 101.734
17 9 1 101.437 99.4559 102.701
18 9 1 101.908 100.598 102.583
19 10 1 102.695 100.979 100.892
20 10 1 97.397 101.934 100.475
21 11 1 102.608 97.2986 97.9964
22 11 1 97.1977 98.2999 97.6184
23 12 1 98.3918 97.5869 101.338
24 12 1 97.9869 102.953 102.232
25 13 1 97.8007 100.953 102.062
26 13 1 98.917 101.168 101.834
27 14 1 98.4304 102.569 100.794
28 14 1 98.3841 101.732 100
29 15 1 102.961 98.0606 98.6485
30 15 1 97.7808 97.3942 97.966
31 16 1 100.198 102.963 100.993
32 16 1 100.094 97.1424 102.172
33 17 1 98.1978 98.9566 102.499
34 17 1 99.2411 98.8316 97.1908
35 18 1 101.978 98.249 98.1552
36 18 1 102.322 98.6403 99.2389
37 19 1 102.751 101.961 97.6449
38 19 1 97.2917 97.038 97.1216
39 20 1 101.711 99.3405 98.31
40 20 1 101.203 98.6731 97.4956
41 21 1 99.3398 97.7814 97.3251
42 21 1 99.1356 98.5002 98.3018
43 22 1 97.7263 99.2618 97.5024
44 22 1 97.5428 99.7144 98.5587
45 23 1 97.4231 99.02 99.4018
46 23 1 102.734 99.0186 98.3481
47 24 1 102.334 98.3757 101.945
48 24 1 102.289 99.5296 102.079
49 25 1 100.25 101.905 99.249
50 25 1 99.8893 101.192 100.104
51 26 1 102.618 98.0323 100.946
52 26 1 102.281 102.848 101.257
53 27 1 101.948 97.273 102.204
54 27 1 101.557 102.201 101.714
